盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,,,,,,1.6,0,1.6,0,0,0,1.6,34.4,4.66
2016,2017,2017/06/16,2017/08/02,32.3,,,2017/08/30,1,0.5,1.5,0,0,0,1.5,33.5,4.48
2015,2016,2016/06/17,2016/08/02,33.1,,,2016/08/31,1,0.5,1.5,0,0,0,1.5,33.5,4.48
2014,2015,2015/06/16,2015/07/31,29.4,,,2015/08/28,0.5,0.5,1,0,0,0,1,34.6,2.89
2013,2014,2014/06/17,2014/07/30,42.5,,,2014/08/22,2.5,0,2.5,0,0,0,2.5,41,6.1
2012,2013,2013/06/18,2013/07/30,36.55,,,,1.16,0,1.16,0,0,0,1.16,36.6,3.18
2011,2012,2012/06/06,2012/08/17,25.2,,,,1,0,1,0,0,0,1,25,4
2010,2011,2011/06/15,2011/08/19,26.15,2011/08/19,26.15,,0.5,0,0.5,0.7,0,0.7,1.2,27.9,4.31
2009,2010,2010/06/09,2010/08/09,28.7,,,,1.6,0,1.6,0,0,0,1.6,29.4,5.45
2008,2009,2009/06/09,2009/07/20,28.45,2009/07/20,28.45,,1.2,0,1.2,0.3,0,0.3,1.5,26.2,5.72
2007,2008,2008/06/18,2008/07/10,20.55,,,,1.25,0,1.25,0,0,0,1.25,23.1,5.41
2006,2007,2007/06/13,2007/07/11,31.6,,,,1.5,0,1.5,0,0,0,1.5,27.5,5.46
2005,2006,2006/05/30,2006/06/16,17.5,2006/08/18,16.9,,1.2,0,1.2,0.3,0,0.3,1.5,18.2,8.23
2004,2005,2005/05/31,2005/07/14,17.45,,,,1,0,1,0,0,0,1,19,5.28
2003,2004,2004/05/28,2004/08/12,15.8,,,,1,0,1,0,0,0,1,17.7,5.64
2002,2003,2003/05/28,2003/08/14,17.5,2003/08/14,17.5,,0.7,0,0.7,0.3,0,0.3,1,19,5.28
2001,2002,2002/05/29,2002/08/07,,2002/08/07,,,0.7,0,0.7,0.5,0,0.5,1.2,21,5.71
2000,2001,,,,,,,0.5,0,0.5,0.5,0,0.5,1,22.8,4.39
1999,2000,,,,,,,0.5,0,0.5,0.7,0.3,1,1.5,28.5,5.26
1998,1999,,,,,,,0,0,0,1.5,0,1.5,1.5,37.5,4
1997,1998,,,,,,,0,0,0,1.5,0,1.5,1.5,50.9,2.95
1996,1997,1997/05/28,,,1997/07/25,,,0,0,0,1.5,0,1.5,1.5,58.8,2.55
1995,1996,1996/05/28,,,1996/07/25,,,0,0,0,1.7,0,1.7,1.7,46.5,3.66
1994,1995,1995/04/08,,,,,,0,0,0,2.5,0,2.5,2.5,39.8,6.28
1993,1994,1994/06/06,,,1994/08/15,,,0,0,0,3,0,3,3,,
1992,1993,1993/06/19,,,1993/09/12,,,0,0,0,5.53,0,5.53,5.53,,
