盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,,,,,,1.3,0,1.3,0,0,0,1.3,27.7,4.69
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,23.9,0
2015,2016,2016/06/23,2016/08/24,13.6,,,2016/09/10,1.1,0,1.1,0,0,0,1.1,13.7,8.01
2014,2015,2015/06/24,2015/08/26,9.6,,,2015/09/15,1,0,1,0,0,0,1,12.7,7.87
2013,2014,2014/06/23,2014/08/18,15.5,,,2014/09/05,3,0,3,0,0,0,3,16.7,17.92
2012,2013,2013/06/24,2013/08/28,15.2,,,,0.6,0,0.6,0,0,0,0.6,15.1,3.96
2011,2012,2012/06/19,,,,,,0,0,0,0,0,0,0,10.3,0
2010,2011,2011/06/24,2011/08/04,12.95,,,,0.8,0,0.8,0,0,0,0.8,13.7,5.85
2009,2010,2010/06/25,2010/08/04,14.35,,,,0.25,0,0.25,0,0,0,0.25,14.6,1.71
2008,2009,2009/06/16,2009/08/04,9.74,,,,0.25,0,0.25,0,0,0,0.25,10.1,2.48
2007,2008,2008/06/30,2008/08/19,12.4,2008/08/19,12.4,,1.32,0,1.32,0.2,0,0.2,1.52,14.4,10.57
2006,2007,2007/06/29,2007/08/09,34.9,2007/08/09,34.9,,0.8,0,0.8,0.2,0,0.2,1,30.1,3.33
2005,2006,2006/06/19,2006/08/09,15.75,2006/08/09,15.75,,0.6,0,0.6,0.2,0,0.2,0.8,19.8,4.05
2004,2005,2005/06/28,2005/08/11,18.9,2005/08/11,18.9,,0.75,0,0.75,0.75,0,0.75,1.5,20.8,7.2
2003,2004,2004/06/29,2004/09/02,32,2004/09/02,32,,1.8,0,1.8,1.93,0.27,2.2,4,37.9,10.56
2002,2003,2003/06/16,2003/07/21,49.9,2003/07/21,49.9,,1,0,1,3,0.5,3.5,4.5,53.2,8.47
2001,2002,2002/06/10,2002/07/22,57,2002/07/22,57,,1.2,0,1.2,3,0,3,4.2,74,5.68
2000,2001,2001/04/30,2001/06/19,62.5,2001/06/19,62.5,,1.5,0,1.5,3.5,0,3.5,5,69.4,7.21
1999,2000,2000/05/15,2000/06/21,127.5,2000/06/21,127.5,,1.5,0,1.5,2.5,1.5,4,5.5,143.5,3.83
1998,1999,1999/06/25,,,1999/11/10,,,0,0,0,1.5,1.5,3,3,,
1997,1998,,,,,,,0,0,0,2,1,3,3,,
