盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,,,,,,0,0,0,0,0,0,0,9.58,0
2016,2017,2017/06/20,,,,,,0,0,0,0,0,0,0,12.7,0
2015,2016,2016/06/17,2016/08/31,9.57,,,2016/09/30,0.3,0,0.3,0,0,0,0.3,9.93,3.02
2014,2015,2015/06/17,2015/07/14,14.4,,,2015/08/06,0.2,0,0.2,0,0,0,0.2,14.6,1.37
2013,2014,2014/06/25,,,,,,0,0,0,0,0,0,0,16,0
2012,2013,2013/06/17,,,,,,0,0,0,0,0,0,0,20.6,0
2011,2012,2012/06/27,,,,,,0,0,0,0,0,0,0,10.8,0
2010,2011,2011/06/21,,,,,,0,0,0,0,0,0,0,12.9,0
2009,2010,2010/06/18,2010/09/28,19.55,,,,0.47,0,0.47,0,0,0,0.47,23.5,1.98
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,17.3,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,11.3,0
2006,2007,2007/06/21,2007/09/07,22.2,2007/09/07,22.2,,0.55,0,0.55,0.55,0,0.55,1.1,25.2,4.37
2005,2006,2006/06/14,2006/10/16,24.5,,,,0.32,0,0.32,0,0,0,0.32,16.5,1.94
2004,2005,2005/06/28,,,,,,0,0,0,0,0,0,0,13.1,0
2003,2004,2004/06/04,,,2004/09/02,18,,0,0,0,1.08,0,1.08,1.08,27.9,3.86
2002,2003,2003/06/03,2003/08/21,42.5,2003/08/21,42.5,,2.36,0,2.36,2,0,2,4.36,46.9,9.3
2001,2002,2002/05/30,2002/07/23,81.5,2002/07/23,81.5,,0.45,0,0.45,0,1,1,1.45,79.2,1.83
2000,2001,2001/06/20,,,2001/08/27,,,0,0,0,1.13,0.77,1.9,1.9,,
1999,2000,2000/06/30,,,1999/12/09,,,0,0,0,2.18,0,2.18,2.18,,
