盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,,,,,,0.8,0,0.8,0,0,0,0.8,28.2,2.83
2016,2017,2017/06/22,2017/07/17,19.6,,,2017/08/11,0.8,0,0.8,0,0,0,0.8,20.4,3.92
2015,2016,2016/06/27,2016/07/21,16.6,,,2016/08/19,1.1,0,1.1,0,0,0,1.1,17.4,6.33
2014,2015,2015/06/22,2015/07/16,18.55,,,2015/08/17,1.5,0,1.5,0,0,0,1.5,19.3,7.78
2013,2014,2014/06/24,2014/07/29,15.95,,,2014/08/29,0.8,0,0.8,0,0,0,0.8,17.4,4.61
2012,2013,2013/06/28,2013/07/30,13.3,,,,0.65,0,0.65,0,0,0,0.65,14.5,4.48
2011,2012,2012/06/28,2012/07/30,11.15,,,,0.8,0,0.8,0,0,0,0.8,12.6,6.37
2010,2011,2011/06/24,2011/07/18,22.15,,,,0.4,0,0.4,0,0,0,0.4,17.4,2.29
2009,2010,2010/06/25,2010/07/22,15.95,,,,0.3,0,0.3,0,0,0,0.3,18.4,1.63
2008,2009,2009/06/22,2009/07/27,17.5,,,,0.3,0,0.3,0,0,0,0.3,13.2,2.28
2007,2008,2008/06/25,2008/07/24,10.9,,,,0.35,0,0.35,0,0,0,0.35,12.2,2.86
2006,2007,2007/06/20,2007/08/02,16.9,,,,0.4,0,0.4,0,0,0,0.4,16.6,2.42
2005,2006,2006/06/29,2006/08/08,8.63,,,,0.35,0,0.35,0,0,0,0.35,8.87,3.95
2004,2005,2005/06/29,,,,,,0,0,0,0,0,0,0,3.67,0
2003,2004,2004/06/18,,,,,,0,0,0,0,0,0,0,5.43,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,3.47,0
2001,2002,2002/06/11,,,,,,0,0,0,0,0,0,0,3.32,0
2000,2001,2001/06/28,,,,,,0,0,0,0,0,0,0,4.52,0
1999,2000,2000/06/30,,,,,,0.2,0,0.2,0.8,0,0.8,1,9.38,10.66
1998,1999,,,,,,,0,0,0,0,0,0,0,13,0
1997,1998,,,,,,,0,0,0,0,0,0,0,23.4,0
1996,1997,,,,,,,0,0,0,0.1,0.9,1,1,33,3.03
1995,1996,1996/04/29,,,,,,0,0,0,0,1,1,1,27.9,3.59
1994,1995,1995/05/05,,,,,,0,0,0,4.2,0.8,5,5,34.3,14.59
1993,1994,,,,,,,0,0,0,0.2,0.8,1,1,,
1992,1993,,,,,,,0,0,0,0.6,0,0.6,0.6,,
