盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/30,2018/06/28,52.2,,,2018/07/26(即將發放),3.3,0,3.3,0,0,0,3.3,56.3,5.86
2016,2017,2017/03/22,2017/08/28,50,,,2017/09/22,2.6,0,2.6,0,0,0,2.6,50.9,5.11
2015,2016,2016/06/17,2016/07/25,47.1,,,2016/08/18,2.7,0,2.7,0,0,0,2.7,45.6,5.93
2014,2015,2015/06/22,2015/07/20,47.9,,,2015/08/14,3.3,0,3.3,0,0,0,3.3,49.6,6.65
2013,2014,2014/06/17,2014/07/03,58.1,,,,3,0,3,0,0,0,3,55.2,5.43
2012,2013,2013/06/03,2013/06/26,40.1,,,,2.5,0,2.5,0,0,0,2.5,43.2,5.78
2011,2012,2012/06/05,2012/06/27,36.25,,,,2.3,0,2.3,0,0,0,2.3,39.2,5.87
2010,2011,2011/06/03,2011/06/23,53.1,,,,3.5,0,3.5,0,0,0,3.5,49.8,7.03
2009,2010,2010/06/08,2010/06/24,45.55,,,,2.3,0,2.3,0,0,0,2.3,48.4,4.75
2008,2009,2009/06/03,2009/07/30,31.75,2009/07/30,31.75,,1.55,0,1.55,0.15,0,0.15,1.7,32,5.31
2007,2008,2008/06/18,2008/08/26,47.4,2008/08/26,47.4,,3.5,0,3.5,0.3,0,0.3,3.8,48,7.92
2006,2007,2007/06/13,2007/07/19,67.1,2007/07/19,67.1,,3.86,0,3.86,0.3,0,0.3,4.16,68.8,6.04
2005,2006,2006/05/24,2006/06/22,53.4,2006/06/22,53.4,,3.6,0,3.6,0.4,0,0.4,4,66.3,6.04
2004,2005,2005/06/07,2005/07/21,53.2,2005/07/21,53.2,,3,0,3,0.5,0,0.5,3.5,52.3,6.69
2003,2004,2004/05/18,2004/07/08,38.2,2004/07/08,38.2,,2.43,0,2.43,0.61,0,0.61,3.03,45.7,6.64
2002,2003,2003/06/18,2003/08/04,55,2003/08/04,55,,2,0,2,1,0,1,3,51.4,5.84
2001,2002,2002/05/30,2002/09/05,58.05,2002/09/05,58.05,,1.5,0,1.5,1.5,0,1.5,3,67.8,4.42
2000,2001,2001/04/30,2001/06/21,66.02,2001/06/21,66.02,,1,0,1,3,0,3,4,70.9,5.64
1999,2000,2000/05/15,,,2000/06/19,,,0,0,0,3.5,0,3.5,3.5,78.8,4.44
1998,1999,1999/06/15,,,1999/10/31,,,0,0,0,4,0,4,4,,
1997,1998,1998/05/19,1998/08/03,,1998/08/03,,,2,0,2,7,0,7,9,,
