盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,2018/08/14,163.5,,,2018/09/18(即將發放),4.5,0,4.5,0,0,0,4.5,163.3,2.76
2016,2017,2017/05/31,2017/08/02,142.5,,,2017/08/29,4.8,0,4.8,0,0,0,4.8,153.6,3.13
2015,2016,2016/06/13,2016/07/27,156,,,2016/08/22,3.9,0,3.9,0,0,0,3.9,148.3,2.63
2014,2015,2015/06/02,2015/06/18,172.5,,,2015/07/15,2.8,0,2.8,0,0,0,2.8,169.4,1.65
2013,2014,2014/06/06,2014/06/24,150,,,,2.2,0,2.2,0,0,0,2.2,151.7,1.45
2012,2013,2013/04/30,2013/05/20,73.3,,,,1.33,0,1.33,0,0,0,1.33,134.8,0.99
2011,2012,2012/06/29,2012/07/17,,2012/07/17,,,0.3,0,0.3,0,0,0,0.3,,
2010,2011,2011/06/13,,,2011/09/05,,,0.15,0,0.15,1.36,0,1.36,1.52,,
2009,2010,2010/06/24,,,2010/09/14,1.28,,0.5,0,0.5,1.28,0,1.28,1.78,,
2008,2009,2009/06/22,,,2009/09/09,,,0.6,0,0.6,1.06,0,1.06,1.66,,
2007,2008,2008/06/16,2008/07/09,,,,,1.5,0,1.5,0,0,0,1.5,,
2006,2007,2007/06/07,2007/07/26,,,,,0.5,0,0.5,0,0,0,0.5,,
2005,2006,2006/06/27,2006/08/24,,2006/08/24,,,1,0,1,1,0,1,2,,
2004,2005,2005/06/17,2005/09/08,,2005/09/08,,,2,0,2,1,0,1,3,,
2003,2004,2004/06/18,,,,,,0.8,0,0.8,0.7,0,0.7,1.5,,
2002,2003,2003/06/19,2003/09/09,,2003/09/09,,,0.7,0,0.7,1,0,1,1.7,,
2001,2002,,,,,,,0.2,0,0.2,0.8,0,0.8,1,,
2000,2001,,,,,,,0.2,0,0.2,1,0,1,1.2,,
