盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,,,,,,0,0,0,0,0,0,0,23.3,0
2016,2017,2017/06/27,,,,,,0,0,0,0,0,0,0,18.9,0
2015,2016,2016/06/28,,,,,,0,0,0,0,0,0,0,19,0
2014,2015,2015/06/24,,,,,,0,0,0,0,0,0,0,21.5,0
2013,2014,2014/06/26,2014/07/22,48.35,,,,0.6,0,0.6,0,0,0,0.6,40.7,1.47
2012,2013,2013/06/25,2013/07/18,58.9,,,,0.6,0,0.6,0,0,0,0.6,50,1.2
2011,2012,2012/06/22,2012/07/17,29.95,,,,0.6,0,0.6,0,0,0,0.6,33,1.82
2010,2011,2011/06/24,2011/09/20,32.35,,,,0.6,0,0.6,0,0,0,0.6,33.4,1.8
2009,2010,2010/06/17,2010/07/29,36.45,,,,0.6,0,0.6,0,0,0,0.6,36.2,1.66
2008,2009,2009/06/26,,,,,,0,0,0,0,0,0,0,34.2,0
2007,2008,2008/06/25,,,,,,0,0,0,0,0,0,0,19.1,0
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,23.8,0
2005,2006,2006/06/29,,,,,,0,0,0,0,0,0,0,12.5,0
2004,2005,2005/06/28,,,,,,0,0,0,0,0,0,0,10.1,0
2003,2004,2004/06/25,,,,,,0,0,0,0,0,0,0,12.6,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,9.75,0
2001,2002,2002/06/27,,,,,,0,0,0,0,0,0,0,7.64,0
2000,2001,,,,,,,0,0,0,0,0,0,0,7.95,0
1999,2000,,,,,,,0,0,0,0,0,0,0,10.5,0
1998,1999,1999/06/25,,,,,,0,0,0,0,0,0,0,16.4,0
1997,1998,1998/05/30,,,,,,0,0,0,0,0,0,0,63,0
1996,1997,1997/06/28,,,1997/08/14,38.8,,0,0,0,0,0.8,0.8,0.8,39,2.05
1995,1996,1996/06/11,,,1996/07/23,23.2,,0,0,0,0.4,0.6,1,1,23.9,4.18
1994,1995,,,,,,,0,0,0,0.8,0,0.8,0.8,28.2,2.84
1993,1994,1994/06/04,,,1994/08/18,28,,0,0,0,0,1.2,1.2,1.2,31.9,3.76
1992,1993,,,,,,,0,0,0,0,1.2,1.2,1.2,29.9,4.01
1991,1992,,,,,,,0,0,0,0.8,0.5,1.3,1.3,40.2,3.23
1990,1991,1991/06/24,1991/07/15,44.7,1991/09/14,35.1,,0.8,0,0.8,0,0.5,0.5,1.3,40.3,3.22
1989,1990,1990/04/28,,,1990/11/21,34,,0,0,0,1,0.5,1.5,1.5,,
1988,1989,,,,,,,0,0,0,1.5,0,1.5,1.5,,
1987,1988,,,,,,,1.3,0,1.3,0,0,0,1.3,,
1986,1987,,,,,,,1.3,0,1.3,0,0,0,1.3,,
1985,1986,,,,,,,1.3,0,1.3,0,0,0,1.3,,
1984,1985,,,,,,,1,0,1,1,0,1,2,,
1983,1984,,,,,,,1,0,1,0.8,0.5,1.3,2.3,,
