盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/18(即將除息),,,,2018/08/16(即將發放),1,0,1,0,0,0,1,17.6,5.69
2016,2017,2017/06/20,2017/07/19,15.05,,,2017/08/18,0.7,0,0.7,0,0,0,0.7,15.5,4.51
2015,2016,2016/06/17,2016/08/04,17.25,,,2016/09/02,1,0,1,0,0,0,1,16.9,5.92
2014,2015,2015/06/22,2015/08/06,16.9,,,2015/09/04,1,0,1,0,0,0,1,21.2,4.71
2013,2014,2014/06/20,2014/08/27,28.75,2014/08/27,28.75,2014/09/24,1.15,0,1.15,0.2,0,0.2,1.35,28,4.82
2012,2013,2013/06/20,2013/09/10,31,2013/09/10,31,,0.8,0,0.8,0.3,0,0.3,1.1,29,3.8
2011,2012,2012/06/21,2012/08/08,30.25,2012/08/08,30.25,,1,0,1,0.4,0,0.4,1.4,31.9,4.39
2010,2011,2011/06/23,2011/08/10,49.6,2011/08/10,49.6,,1,0,1,0.6,0,0.6,1.6,48.1,3.33
2009,2010,2010/06/09,2010/08/11,33.75,2010/08/11,33.75,,0.75,0,0.75,0.25,0,0.25,1,33.2,3.01
2008,2009,2009/06/12,2009/08/06,29.55,2009/08/06,29.55,,0.3,0,0.3,0.3,0,0.3,0.6,27.8,2.16
2007,2008,2008/06/13,2008/07/24,29.05,2008/07/24,29.05,,1.3,0,1.3,0.5,0,0.5,1.8,34.4,5.23
2006,2007,2007/06/15,2007/08/10,30.25,2007/08/10,30.25,,0.5,0,0.5,0,0.4,0.4,0.9,28.3,3.18
2005,2006,2006/06/02,2006/08/03,15.8,2006/08/03,15.8,,0.5,0,0.5,0.4,0,0.4,0.9,17,5.28
2004,2005,2005/06/07,2005/08/04,19.65,2005/08/04,19.65,,0.6,0,0.6,0.5,0,0.5,1.1,18,6.12
2003,2004,2004/05/26,2004/07/13,15.5,,,,0.25,0,0.25,0,0,0,0.25,16.3,1.54
2002,2003,2003/06/10,,,,,,0,0,0,0,0,0,0,9.58,0
2001,2002,2002/05/31,2002/07/23,,,,,0.2,0,0.2,0,0,0,0.2,7.29,2.74
2000,2001,2001/05/09,2001/07/03,,2001/07/03,,,0.2,0,0.2,0.63,0.17,0.8,1,8.41,11.89
1999,2000,,,,,,,0.2,0,0.2,0.9,0.1,1,1.2,15.3,7.83
1998,1999,1999/05/12,1999/07/22,,1999/07/22,,,0.2,0,0.2,0.55,0.25,0.8,1,16.9,5.92
1997,1998,1998/05/18,1998/06/30,,1998/06/30,,,0.2,0,0.2,0.9,0.4,1.3,1.5,25.6,5.87
1996,1997,,,,,,,0.6,0,0.6,1.2,0,1.2,1.8,39.1,4.6
1995,1996,1996/05/10,,,,,,0.3,0,0.3,0.5,0.2,0.7,1,32.8,3.05
1994,1995,1995/04/15,1995/04/29,,1995/07/10,,,1,0,1,0.5,0.3,0.8,1.8,32,5.63
1993,1994,1994/04/07,1994/05/03,,,,,1.2,0,1.2,0.3,0.3,0.6,1.8,41.8,4.31
1992,1993,1993/04/30,1993/05/22,,1993/07/18,,,1,0,1,0.2,0.4,0.6,1.6,35.5,4.51
1991,1992,1992/04/24,1992/05/18,,1992/07/25,,,1.2,0,1.2,0.4,0.4,0.8,2,41.4,4.83
1990,1991,1991/05/02,1991/05/25,,1991/08/20,,,0.8,0,0.8,0.4,0.6,1,1.8,41.4,4.35
1989,1990,1990/04/30,,,,,,2,0,2,0.33,1.27,1.6,3.6,,
1988,1989,,,,,,,1.3,0,1.3,1.1,1.1,2.2,3.5,,
1987,1988,,,,,,,0.4,0,0.4,1.2,1,2.2,2.6,,
1986,1987,,,,,,,0.9,0,0.9,0.9,0.6,1.5,2.4,,
1985,1986,,,,,,,0.5,0,0.5,0.25,0.27,0.52,1.02,,
1984,1985,,,,,,,0.7,0,0.7,0.7,0.38,1.08,1.78,,
1983,1984,,,,,,,0.85,0,0.85,0.85,0.5,1.35,2.2,,
