盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,,,,,,0,0,0,0,0,0,0,2.9,0
2016,2017,2017/06/19,,,,,,0,0,0,0,0,0,0,2.83,0
2015,2016,2016/06/22,,,,,,0,0,0,0,0,0,0,2.02,0
2014,2015,2015/06/08,,,,,,0,0,0,0,0,0,0,2.05,0
2013,2014,2014/06/26,,,,,,0,0,0,0,0,0,0,3.21,0
2012,2013,2013/06/18,,,,,,0,0,0,0,0,0,0,2.71,0
2011,2012,2012/06/22,,,,,,0,0,0,0,0,0,0,2.33,0
2010,2011,2011/06/28,,,,,,0,0,0,0,0,0,0,4.82,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,10.4,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,12.8,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,16,0
2006,2007,2007/06/15,2007/07/17,18.85,,,,0.8,0,0.8,0,0,0,0.8,20.6,3.89
2005,2006,2006/06/09,2006/07/13,12.3,,,,0.8,0,0.8,0,0,0,0.8,13.5,5.93
2004,2005,2005/06/14,2005/07/21,14.8,,,,0.8,0,0.8,0,0,0,0.8,14.4,5.57
2003,2004,2004/06/08,2004/08/04,13.1,,,,0.4,0,0.4,0,0,0,0.4,15.2,2.64
2002,2003,2003/06/09,2003/08/06,12.15,2003/08/06,12.15,,0.3,0,0.3,0.3,0,0.3,0.61,13,4.67
2001,2002,2002/06/11,,,,,,0,0,0,0,0.5,0.5,0.5,22,2.27
2000,2001,,,,,,,0,0,0,0.65,0.55,1.2,1.2,27.6,4.35
1999,2000,2000/05/11,,,,,,0,0,0,1.4,0.6,2,2,64.8,3.09
1998,1999,1999/05/20,,,1999/06/21,44.7,,0,0,0,1.11,0.19,1.3,1.3,48.4,2.69
1997,1998,1998/05/26,1998/07/13,52,1998/07/13,52,,0.4,0,0.4,0.8,0.2,1,1.4,52.9,2.65
1996,1997,1997/05/29,1997/06/28,40.9,1997/09/19,42.8,,0.7,0,0.7,0.5,0,0.5,1.2,43.3,2.77
1995,1996,1996/06/14,,,1996/07/23,25.1,,0,0,0,0.7,0.7,1.4,1.4,31.4,4.47
1994,1995,1995/06/06,,,1995/07/21,26.9,,0,0,0,0.6,0.6,1.2,1.2,36.6,3.28
1993,1994,1994/06/03,1994/06/24,52.5,1994/08/11,59.5,,0.5,0,0.5,0,0.5,0.5,1,54.3,1.84
1992,1993,1993/06/08,,,1993/09/01,40.3,,0,0,0,0.5,0.5,1,1,48.8,2.05
1991,1992,1992/04/28,1992/05/18,84.5,1992/07/13,77,,0.5,0,0.5,2,1,3,3.5,83.4,4.2
1990,1991,1991/03/22,1991/08/14,,1991/08/14,,,0.6,0,0.6,3,3,6,6.6,101.5,6.5
1989,1990,,,,,,,0.5,0,0.5,2,3,5,5.5,,
1988,1989,,,,,,,1,0,1,0,0,0,1,,
1987,1988,,,,,,,0,0,0,10,0,10,10,,
1986,1987,,,,,,,0,0,0,8,0,8,8,,
