盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/29,2018/06/26,12.5,,,2018/07/26(即將發放),0.3,0,0.3,0,0,0,0.3,12.8,2.35
2016,2017,2017/06/22,2017/08/28,12.8,,,2017/09/21,0.4,0,0.4,0,0,0,0.4,12.9,3.1
2015,2016,2016/06/22,2016/08/22,12.4,,,2016/09/14,0.4,0,0.4,0,0,0,0.4,11.9,3.37
2014,2015,2015/06/30,2015/08/31,10.15,,,2015/09/24,0.3,0,0.3,0,0,0,0.3,12,2.5
2013,2014,2014/06/17,2014/08/25,15.9,,,2014/09/18,1.3,0,1.3,0,0,0,1.3,15.4,8.43
2012,2013,2013/06/25,2013/08/27,15.3,,,,0.4,0,0.4,0,0,0,0.4,13.9,2.87
2011,2012,2012/06/15,2012/09/21,12.45,,,,0.6,0,0.6,0,0,0,0.6,11.8,5.08
2010,2011,2011/06/15,2011/09/29,12.65,,,,0.4,0,0.4,0,0,0,0.4,15.5,2.58
2009,2010,2010/06/15,2010/10/07,23.5,,,,0.6,0,0.6,0,0,0,0.6,20.4,2.94
2008,2009,2009/06/16,2009/09/15,12.2,,,,0.1,0,0.1,0,0,0,0.1,12.3,0.81
2007,2008,2008/06/19,,,,,,0,0,0,0,0,0,0,16.2,0
2006,2007,2007/06/25,2007/09/26,31.5,,,,0.12,0,0.12,0,0,0,0.12,26,0.46
2005,2006,2006/06/15,2006/09/05,6.88,2006/09/05,6.88,,0.2,0,0.2,0.3,0,0.3,0.5,7.35,6.8
2004,2005,2005/06/14,2005/08/10,8.54,,,,0.6,0,0.6,0,0,0,0.6,8.51,7.05
2003,2004,2004/06/16,2004/08/10,9.95,2004/08/10,9.95,,0.5,0,0.5,0.5,0,0.5,1,10.9,9.2
2002,2003,2003/05/28,2003/08/06,11.6,2003/08/06,11.6,,0.2,0,0.2,1.1,0,1.1,1.3,11.6,11.26
2001,2002,2002/06/12,2002/07/23,15.79,,,,2,0,2,0,0,0,2,13.1,15.22
2000,2001,2001/05/29,,,,,,0.2,0,0.2,2,0,2,2.2,16.2,13.57
1999,2000,,,,,,,0,0,0,1.5,0,1.5,1.5,31.7,4.73
1998,1999,1999/05/25,,,1999/07/20,,,0,0,0,1.2,0,1.2,1.2,29.2,4.12
1997,1998,1998/04/29,,,,,,0,0,0,1,0,1,1,40.6,2.46
1996,1997,1997/05/18,,,1997/07/22,,,0,0,0,0.8,0.1,0.9,0.9,25.6,3.51
1995,1996,1996/05/26,1996/08/12,,,,,0.4,0,0.4,0,0,0,0.4,,
1994,1995,,,,,,,0.5,0,0.5,0.5,0,0.5,1,,
1993,1994,,,,,,,0.5,0,0.5,0.5,0,0.5,1,,
1992,1993,,,,,,,0,0,0,1,0,1,1,,
