盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/09,98,,,2018/07/27(即將發放),2.5,0,2.5,0,0,0,2.5,110.1,2.27
2016,2017,2017/06/08,2017/07/03,58.5,,,2017/07/21,2.53,0,2.53,0,0,0,2.53,64.9,3.9
2015,2016,2016/06/21,2016/07/07,43.45,,,2016/07/29,2.18,0,2.18,0,0,0,2.18,47,4.63
2014,2015,2015/06/09,2015/06/25,50,,,2015/07/24,2,0,2,0,0,0,2,39.8,5.03
2013,2014,2014/06/12,2014/07/09,30.7,,,,1.8,0.2,2,0,0,0,2,30.2,6.63
2012,2013,2013/06/11,2013/06/27,34.15,,,,0.8,1.7,2.5,0,0,0,2.5,32.9,7.6
2011,2012,2012/06/27,2012/07/25,41.45,2012/07/25,41.45,,2,0,2,0,1,1,3,43.5,6.9
2010,2011,2011/06/10,2011/07/11,57.5,2011/07/11,57.5,,0.5,0,0.5,1.5,1,2.5,3,57.2,5.25
2009,2010,2010/06/17,2010/08/09,50.4,2010/08/09,50.4,,0.5,0,0.5,1.5,1,2.49,2.99,69.7,4.29
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,44.1,0
2007,2008,2008/06/19,,,2008/08/20,37.7,,0,0,0,0,1.01,1.01,1.01,35.4,2.86
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,54.4,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,34.1,0
2004,2005,2005/06/10,,,,,,0,0,0,0,0,0,0,9.81,0
2003,2004,2004/06/15,,,,,,0,0,0,0,0,0,0,14.6,0
2002,2003,2003/06/06,,,,,,0,0,0,0,0,0,0,16.3,0
2001,2002,2002/05/30,,,,,,0,0,0,0,0,0,0,25.3,0
2000,2001,2001/03/13,,,2001/05/03,,,0,0,0,0.54,0.46,1,1,,
1999,2000,,,,,,,0,0,0,0,0,0,0,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
