盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,,,,,,1,0,1,0.2,0,0.2,1.2,45,2.66
2016,2017,2017/05/26,,,,,,0,0,0,0,0,0,0,25.9,0
2015,2016,2016/06/16,,,,,,0,0,0,0,0,0,0,3.89,0
2014,2015,2015/06/18,,,,,,0,0,0,0,0,0,0,5.77,0
2013,2014,2014/06/18,,,,,,0,0,0,0,0,0,0,7.01,0
2012,2013,2013/06/19,,,,,,0,0,0,0,0,0,0,7.54,0
2011,2012,2012/06/06,2012/07/12,8.11,2012/07/12,8.11,,0.38,0,0.38,0.38,0,0.38,0.76,9.54,7.96
2010,2011,2011/06/10,2011/07/28,16.6,,,,1.7,0,1.7,0,0,0,1.7,16,10.61
2009,2010,2010/06/09,2010/08/13,19.05,,,,1.49,0,1.49,0,0,0,1.49,19.6,7.58
2008,2009,2009/06/10,2009/08/26,14.4,2009/08/26,14.4,,0.69,0,0.69,0.4,0,0.4,1.09,14.8,7.39
2007,2008,2008/06/06,2008/08/26,12.1,2008/08/26,12.1,,1,0,1,0.1,0,0.1,1.1,12.4,8.86
2006,2007,2007/06/29,2007/09/13,20.55,2007/09/13,20.55,,0.18,0,0.18,0.18,0,0.18,0.35,16.2,2.18
2005,2006,,,,,,,0,0,0,0,0,0,0,8.58,0
2004,2005,2005/05/25,,,,,,0,0,0,0,0,0,0,4.83,0
2003,2004,2004/06/18,,,,,,0,0,0,0,0,0,0,9.7,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,8.68,0
2001,2002,2002/05/30,,,2002/07/05,13.65,,0,0,0,0,1,1,1,19.3,5.17
2000,2001,2001/04/19,,,2001/05/22,29.9,,0,0,0,2,1,3,3,35.6,8.42
1999,2000,2000/05/03,,,2000/06/07,93,,0,0,0,0.3,1,1.3,1.3,69.3,1.88
1998,1999,1999/06/12,,,1999/08/09,23,,0,0,0,0,1,1,1,33.2,3.01
1997,1998,1998/06/29,,,1998/08/10,,,0,0,0,1.4,0.8,2.2,2.2,37.3,5.89
1996,1997,1997/05/31,,,1997/06/28,,,0,0,0,1,2,3,3,55.7,5.39
1995,1996,1996/06/22,,,1996/07/24,,,0,0,0,3.6,1.4,5,5,41.9,11.93
1994,1995,1995/06/05,,,1995/07/13,,,0,0,0,2,0,2,2,53.8,3.72
1993,1994,1994/05/28,,,,,,0,0,0,0,0,0,0,,
1992,1993,1993/06/19,,,,,,0,0,0,0,0,0,0,,
