盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,2018/07/09,23.5,,,2018/08/03,0.5,0,0.5,0,0,0,0.5,22.3,2.24
2016,2017,2017/06/14,2017/07/05,19.6,,,2017/07/31,0.5,0,0.5,0,0,0,0.5,21.5,2.33
2015,2016,2016/06/22,2016/07/08,22.85,,,2016/08/03,1,0,1,0,0,0,1,23.8,4.21
2014,2015,2015/06/29,2015/07/30,24.45,,,2015/08/27,1.43,0,1.43,0,0,0,1.43,34.2,4.18
2013,2014,2014/06/13,2014/07/01,79.7,,,,20,0,20,0,0,0,20,72.8,27.46
2012,2013,2013/06/17,2013/07/03,88,,,,7,0,7,0,0,0,7,89.7,7.81
2011,2012,2012/06/13,2012/07/09,88.3,,,,7,0,7,0,0,0,7,92.6,7.56
2010,2011,2011/06/17,2011/07/15,96,,,,7,0,7,0,0,0,7,92.1,7.6
2009,2010,2010/06/15,2010/07/08,92,,,,6,0,6,0,0,0,6,98.1,6.12
2008,2009,2009/06/16,2009/07/09,94,,,,6,0,6,0,0,0,6,94.6,6.34
2007,2008,2008/06/13,2008/08/07,126.5,2008/08/07,126.5,,5.8,0,5.8,1.05,0,1.05,6.85,134.1,5.11
2006,2007,2007/06/13,2007/08/30,283.5,2007/08/30,283.5,,9.2,0,9.2,0.8,0,0.8,10,205,4.88
2005,2006,2006/06/14,2006/08/25,142.5,2006/08/25,142.5,,5.52,0,5.52,1.51,0,1.51,7.03,160.3,4.38
2004,2005,,2005/08/24,125.5,2005/08/24,125.5,,4.52,0,4.52,1.51,0,1.51,6.03,124.3,4.85
2003,2004,2004/05/07,2004/07/22,88,2004/07/22,88,,3.79,0,3.79,3.29,0,3.29,7.08,133.2,5.31
2002,2003,2003/05/05,,,,,,1,0,1,4,0,4,5,146.2,3.42
2001,2002,2002/04/23,2002/09/25,,2002/09/25,,,1.5,0,1.5,2.5,0,2.5,4,,
2000,2001,,,,,,,0.78,0,0.78,3.2,0,3.2,3.98,,
1999,2000,,,,,,,0,0,0,10,0,10,10,,
