盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/28,2018/07/26(即將除息),,,,2018/08/24(即將發放),0.3,0,0.3,0,0,0,0.3,9.6,3.12
2016,2017,2017/06/28,,,,,,0,0,0,0,0,0,0,9.47,0
2015,2016,2016/06/29,2016/07/28,7.62,,,2016/08/25,0.2,0,0.2,0,0,0,0.2,8.15,2.45
2014,2015,2015/06/25,2015/07/28,8,,,2015/09/04,0.3,0,0.3,0,0,0,0.3,9.03,3.32
2013,2014,2014/06/27,2014/08/20,10.75,,,2014/09/15,0.33,0,0.33,0,0,0,0.33,10.5,3.14
2012,2013,2013/06/20,,,,,,0,0,0,0,0,0,0,9.69,0
2011,2012,2012/06/21,2012/07/23,7.55,,,,0.11,0.34,0.45,0,0,0,0.45,8.66,5.2
2010,2011,2011/06/28,,,,,,0,0,0,0,0,0,0,10.2,0
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,11.3,0
2008,2009,,,,,,,0,0,0,0,0,0,0,8.62,0
2007,2008,,,,,,,0,0,0,0,0,0,0,9.82,0
2006,2007,,,,,,,0,0,0,0,0,0,0,13.9,0
2005,2006,,,,,,,0,0,0,0,0,0,0,7.97,0
2004,2005,,,,,,,0,0,0,0,0,0,0,8.1,0
2003,2004,2004/06/28,,,,,,0,0,0,0,0,0,0,10.4,0
2002,2003,2003/06/27,,,,,,0,0,0,0,0,0,0,8.23,0
2001,2002,2002/06/26,,,,,,0,0,0,0,0,0,0,7.39,0
2000,2001,2001/05/31,,,,,,0,0,0,0,0,0,0,9.36,0
1999,2000,,,,,,,0.5,0,0.5,0,0,0,0.5,11,4.56
1998,1999,1999/05/28,,,,,,0,0,0,0,0,0,0,14,0
1997,1998,1998/05/29,1998/07/28,,,,,1,0,1,0,0,0,1,27.7,3.61
1996,1997,1997/05/28,1997/07/29,,1997/07/29,,,1,0,1,0.5,0,0.5,1.5,41.9,3.58
1995,1996,1996/05/31,1996/07/18,,1996/07/24,,,0.5,0,0.5,0.8,0.7,1.5,2,49.7,4.03
1994,1995,1995/05/20,1995/07/10,,1995/07/10,,,1.5,0,1.5,1.6,0.9,2.5,4,71.2,5.61
1993,1994,1994/04/30,,,1994/07/25,136,,0,0,0,4,0,4,4,132.5,3.02
1992,1993,1993/04/30,,,1993/07/21,86,,0,0,0,1.55,1.7,3.25,3.25,101.8,3.19
1991,1992,1992/04/30,,,1992/07/19,108,,0,0,0,3,0,3,3,122.3,2.45
1990,1991,,,,,,,2.5,0,2.5,0,0,0,2.5,110.4,2.26
1989,1990,1990/04/30,,,1990/08/09,,,0,0,0,33.67,0,33.67,33.67,,
1984,1985,,,,,,,0,0,0,0.9,0.1,1,1,,
