盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,,,,,,0,0,0,0,0,0,0,17,0
2016,2017,2017/06/14,,,,,,0,0,0,0,0,0,0,18.7,0
2015,2016,2016/06/16,2016/07/05,24.85,,,2016/07/28,4.5,0,4.5,0,0,0,4.5,23.3,19.35
2014,2015,2015/06/15,2015/07/02,27.8,,,2015/07/28,1.5,0,1.5,0,0,0,1.5,23,6.51
2013,2014,2014/06/11,2014/07/04,15.65,,,,0.8,0,0.8,0,0,0,0.8,15,5.35
2012,2013,2013/06/17,2013/07/11,11.55,,,,0.2,0,0.2,0,0,0,0.2,12.4,1.61
2011,2012,2012/06/19,,,,,,0,0,0,0,0,0,0,13.1,0
2010,2011,2011/06/10,,,,,,0,0,0,0,0,0,0,17.5,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,15.1,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,7.73,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,6.26,0
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,13,0
2005,2006,2006/06/15,2006/07/18,9.85,,,,0.1,0,0.1,0,0,0,0.1,12.4,0.81
2004,2005,2005/06/14,2005/07/29,10.95,2005/07/29,10.95,,0.5,0,0.5,0.3,0,0.3,0.8,12.2,6.55
2003,2004,2004/06/15,2004/08/15,13.83,2004/08/15,13.83,,0.51,0,0.51,0.3,0,0.3,0.81,18.2,4.44
2002,2003,,,,,,,0,0,0,0,0,0,0,15.2,0
2001,2002,2002/05/30,,,,,,0,0,0,0,0,0,0,18.9,0
2000,2001,2001/05/22,2001/06/26,18.7,,,,1.5,0,1.5,0,0,0,1.5,23.1,6.49
1999,2000,2000/05/31,,,2000/07/24,52.54,,0,0,0,0.61,0.39,1,1,46.9,2.13
1998,1999,1999/06/15,,,1999/07/28,50.61,,0,0,0,2.5,0,2.5,2.5,51.7,4.83
1997,1998,1998/05/02,,,1998/06/24,60.38,,0,0,0,3,0,3,3,80.2,3.74
1996,1997,1997/05/20,,,1997/07/23,84,,0,0,0,3,0,3,3,81.4,3.69
1995,1996,1996/05/28,1996/07/13,,1996/07/13,37.5,,0.5,0,0.5,3,0,3,3.5,50.3,6.96
1994,1995,1995/05/12,,,1995/07/05,54,,0,0,0,2,1,3,3,57.3,5.24
1993,1994,1994/06/10,,,,,,0,0,0,1,1,2,2,51.9,3.86
1992,1993,1993/05/31,,,,,,0,0,0,0.5,1,1.5,1.5,32.2,4.66
1991,1992,1992/06/01,,,1992/09/05,29.6,,0,0,0,1,0.5,1.5,1.5,40.2,3.73
1990,1991,1991/05/09,,,1991/07/15,64.5,,0,0,0,2,0,2,2,66.6,3
1988,1989,,,,,,,0,0,0,3,0,3,3,,
1987,1988,,,,,,,0,0,0,5.78,0,5.78,5.78,,
