盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/07/16,22.3,,,2018/08/03(即將發放),1.2,0,1.2,0,0,0,1.2,23.2,5.18
2016,2017,2017/06/15,2017/07/17,21.6,,,2017/08/04,1.03,0.05,1.08,0,0,0,1.08,21.4,5.04
2015,2016,2016/06/23,2016/07/18,19.35,,,2016/08/10,0.95,0,0.95,0,0,0,0.95,19.7,4.83
2014,2015,2015/06/15,2015/07/13,19.75,,,2015/08/07,1.13,0,1.13,0,0,0,1.13,20.5,5.52
2013,2014,2014/06/11,2014/07/09,21,,,,1,0,1,0,0,0,1,21.2,4.72
2012,2013,2013/06/17,2013/07/10,22.5,,,,1.08,0,1.08,0,0,0,1.08,22.6,4.78
2011,2012,2012/06/18,2012/07/18,20.1,2012/08/15,20.4,,0.81,0,0.81,0.31,0,0.31,1.12,20.8,5.37
2010,2011,2011/06/17,2011/08/10,21.95,,,,0.66,0,0.66,0,0,0,0.66,22.4,2.96
2009,2010,2010/06/15,2010/07/20,17.75,,,,0.26,0,0.26,0,0,0,0.26,20.3,1.28
2008,2009,2009/06/16,2009/08/12,15.2,2009/08/12,15.2,,0.35,0,0.35,0.15,0,0.15,0.5,15.6,3.21
2007,2008,2008/06/13,2008/08/11,16.85,2008/08/11,16.85,,1,0,1,0.1,0,0.1,1.1,18,6.12
2006,2007,2007/06/13,2007/10/02,21.55,2007/12/05,18.8,,0.84,0,0.84,0.19,0,0.19,1.03,20,5.17
2005,2006,2006/06/09,2006/08/04,19.1,2006/08/04,19.1,,1.17,0,1.17,0.49,0,0.49,1.66,20.7,8
2004,2005,2005/06/14,2005/08/16,21.2,2005/08/16,21.2,,1.79,0,1.79,0.2,0,0.2,1.99,22.3,8.91
2003,2004,2004/06/11,2004/08/17,17.3,2004/08/17,17.3,,0.52,0,0.52,0.1,0,0.1,0.63,19.2,3.28
2002,2003,2003/06/20,2003/09/10,15.8,2003/09/10,15.8,,1.03,0,1.03,0.51,0,0.51,1.54,21.3,7.21
2001,2002,2002/05/24,2002/07/30,,2002/07/30,,,1,0,1,1,0,1,2,26.1,7.67
2000,2001,,,,,,,0.8,0,0.8,1.2,0,1.2,2,23.2,8.62
1999,2000,2000/06/13,2000/09/05,17.7,2000/09/05,17.7,,0.5,0,0.5,1.5,0,1.5,2,23.9,8.38
1998,1999,1999/05/11,,,1999/06/24,21.56,,0,0,0,1.8,0,1.8,1.8,23.8,7.55
1997,1998,,,,,,,0.2,0,0.2,0.1,0.9,1,1.2,27.2,4.4
1996,1997,1997/05/14,,,1997/06/18,23.5,,0,0,0,0.1,0.9,1,1,23.5,4.26
1995,1996,1996/05/14,1996/06/19,23.5,1996/06/19,22.3,,0.5,0,0.5,0,0.5,0.5,1,21.5,4.65
1994,1995,1995/05/08,1995/05/29,27.2,1995/05/29,27.2,,1,0,1,0,1,1,2,29.4,6.8
1993,1994,1994/05/02,1994/06/14,47.3,1994/07/15,41.3,,0.5,0,0.5,1.4,0.1,1.5,2,48.9,4.09
1992,1993,1993/05/10,,,1993/07/17,46.1,,0,0,0,0.5,2,2.5,2.5,56,4.47
1991,1992,1992/05/09,,,1992/07/05,,,0,0,0,1.5,1,2.5,2.5,,
1990,1991,1991/05/11,,,1991/07/01,,,0,0,0,0,2.5,2.5,2.5,,
1989,1990,,,,,,,0,0,0,0,9,9,9,,
1988,1989,,,,,,,0,0,0,4,0,4,4,,
