盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/07/31,67,,,2018/08/17,2.15,0,2.15,0,0,0,2.15,63.9,3.36
2016,2017,2017/06/20,2017/07/31,65.1,,,2017/08/18,4.2,0,4.2,0,0,0,4.2,67.4,6.23
2015,2016,2016/06/21,2016/07/29,86.4,,,2016/08/19,3.84,0,3.84,0,0,0,3.84,82.5,4.66
2014,2015,2015/06/12,2015/07/28,73.2,,,2015/08/18,3.11,0,3.11,0,0,0,3.11,75.1,4.14
2013,2014,2014/06/18,2014/08/05,65.2,2014/08/05,65.2,2014/09/15,1.8,0,1.8,0.5,0,0.5,2.3,65.5,3.51
2012,2013,2013/06/18,2013/08/05,73,2013/08/05,73,,2.68,0,2.68,0.8,0,0.8,3.47,69.8,4.97
2011,2012,2012/06/27,2012/07/18,51.6,,,,1.58,0,1.58,0,0,0,1.58,58.4,2.71
2010,2011,2011/06/10,2011/08/04,60.9,2011/08/04,60.9,,2.6,0,2.6,0.76,0,0.76,3.36,60.7,5.53
2009,2010,2010/06/09,2010/08/05,64.5,2010/08/05,64.5,,2.59,0,2.59,1,0,1,3.59,67.2,5.34
2008,2009,2009/06/19,2009/08/06,69.6,2009/08/06,69.6,,2.68,0,2.68,0.99,0,0.99,3.68,70.9,5.19
2007,2008,2008/06/13,2008/07/23,63.9,2008/07/23,63.9,,2.9,0,2.9,1,0,1,3.9,63.4,6.15
2006,2007,2007/06/15,2007/08/30,52.5,,,,1.2,0,1.2,0,0,0,1.2,46.8,2.57
2005,2006,2006/06/28,2006/08/30,16.2,,,,1.04,0,1.04,0,0,0,1.04,17.6,5.95
2004,2005,2005/06/21,2005/07/19,16.25,,,,1.18,0,1.18,0,0,0,1.18,18.4,6.38
2003,2004,2004/06/16,2004/08/03,21.9,2004/08/03,21.9,,0.75,0,0.75,0.75,0,0.75,1.5,28.2,5.32
2002,2003,2003/05/16,,,2003/06/19,,,0,0,0,1.2,0,1.2,1.2,,
