盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,2018/07/16,92,,,2018/08/08(即將發放),5,0,5,0,0,0,5,93,5.38
2016,2017,2017/06/14,2017/07/05,90.5,,,2017/07/28,5,0,5,0,0,0,5,90.3,5.53
2015,2016,2016/06/14,2016/07/05,77.1,,,2016/07/29,5,0,5,0,0,0,5,80,6.25
2014,2015,2015/06/29,2015/07/15,71,,,2015/08/07,5,0,5,0,0,0,5,74.1,6.74
2013,2014,2014/06/11,2014/07/02,78.4,,,,3.8,0,3.8,0,0,0,3.8,71,5.35
2012,2013,2013/06/11,2013/07/02,55.7,,,,2.8,0,2.8,0,0,0,2.8,56.8,4.93
2011,2012,2012/06/06,2012/07/04,48.4,,,,3,0,3,0,0,0,3,50.4,5.95
2010,2011,2011/06/10,2011/07/04,51.2,,,,3.5,0,3.5,0,0,0,3.5,50.7,6.9
2009,2010,2010/06/11,2010/07/02,39.7,,,,3,0,3,0,0,0,3,41.8,7.19
2008,2009,2009/06/19,2009/07/15,34.5,,,,2.4,0,2.4,0,0,0,2.4,33.3,7.2
2007,2008,2008/06/17,2008/07/16,35.75,,,,2.6,0,2.6,0,0,0,2.6,32.6,7.98
2006,2007,2007/06/21,2007/07/17,29.15,,,,2,0,2,0,0,0,2,26.5,7.55
2005,2006,2006/06/09,2006/07/04,16.95,,,,1.6,0,1.6,0,0,0,1.6,17.8,8.98
2004,2005,2005/06/10,2005/07/06,16.5,,,,1.2,0,1.2,0,0,0,1.2,16.7,7.19
2003,2004,2004/06/17,2004/07/08,19.1,,,,1.6,0,1.6,0,0,0,1.6,19.5,8.21
2002,2003,2003/06/20,2003/07/21,19.2,,,,1.8,0,1.8,0,0,0,1.8,19.8,9.09
2001,2002,2002/06/14,2002/07/25,,2002/07/25,,,1.2,0,1.2,0.6,0,0.6,1.8,18.3,9.84
2000,2001,2001/06/08,2001/07/02,,,,,1.3,0,1.3,0,0,0,1.3,13.4,9.72
1999,2000,,,,,,,0.6,0,0.6,0,0,0,0.6,13.2,4.55
1998,1999,,,,,,,0,0,0,0.8,0,0.8,0.8,13.5,5.93
1997,1998,,,,,,,0,0,0,1,0,1,1,21.8,4.59
1996,1997,1997/06/21,,,1997/07/30,,,0,0,0,1.3,0,1.3,1.3,29,4.48
1995,1996,1996/06/10,,,1996/07/16,,,0,0,0,1.8,0,1.8,1.8,27.7,6.5
1994,1995,1995/05/26,,,1995/07/16,,,0,0,0,1.3,0,1.3,1.3,,
1993,1994,1994/06/29,1994/07/15,,1994/10/10,,,0.4,0,0.4,1,0,1,1.4,,
1992,1993,,,,,,,0.55,0,0.55,0,0.75,0.75,1.3,,
