盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/09,2018/06/15,138,,,2018/07/20,11,0,11,0,0,0,11,141.8,7.76
2016,2017,2017/05/13,2017/06/02,149.5,,,2017/07/05,10,0,10,0,0,0,10,142.9,7
2015,2016,2016/05/13,2016/06/15,83,,,2016/07/20,7,0,7,0,0,0,7,106.7,6.56
2014,2015,2015/05/13,2015/06/03,100,,,2015/07/08,3.5,0,3.5,0,0,0,3.5,86,4.07
2013,2014,2014/05/14,2014/06/04,81,,,,3.1,0,3.1,0,0,0,3.1,76.4,4.06
2012,2013,2013/06/13,2013/07/29,87.6,2013/07/29,87.6,,3,0,3,0.3,0,0.3,3.3,91.8,3.59
2011,2012,2012/05/30,2012/07/26,62.4,2012/07/26,62.4,,0.6,0,0.6,0.29,0,0.29,0.89,77.5,1.15
2010,2011,2011/05/19,2011/07/14,111,2011/07/14,111,,9.7,0,9.7,0.3,0,0.3,10,109.7,9.12
2009,2010,2010/05/21,2010/06/09,157.5,,,,6,0,6,0,0,0,6,158.7,3.78
2008,2009,2009/05/27,2009/06/17,52.5,,,,2,0,2,0,0,0,2,78.5,2.55
2007,2008,2008/05/27,2008/07/25,78,2008/07/25,78,,6.3,0,6.3,0.3,0,0.3,6.6,80.3,8.22
2006,2007,2007/05/30,2007/07/24,154.92,2007/07/24,154.92,,6.24,0,6.24,0.3,0,0.3,6.54,152.1,4.3
2005,2006,2006/06/06,2006/07/27,153.72,2006/07/27,153.72,,6.46,0,6.46,0.72,0,0.72,7.18,171.4,4.19
2004,2005,2005/06/17,2005/08/09,131.06,2005/08/09,131.06,,7.49,0,7.49,1.5,0,1.5,8.99,110.7,8.12
2003,2004,2004/05/20,2004/07/09,95,2004/07/09,95,,4.5,0,4.5,0.5,0,0.5,5,107.5,4.65
2002,2003,2003/06/24,2003/12/10,107.5,2003/12/10,107.5,,4,0,4,0,0.4,0.4,4.4,110.1,4
2001,2002,2002/06/24,,,,,,2,0,2,0,0,0,2,,
2000,2001,2001/03/06,,,,,,4,0,4,0,0,0,4,,
1999,2000,,,,,,,0,0,0,13.75,0,13.75,13.75,,
