盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/08/27(即將除息),,,,2018/10/05(即將發放),2.06,0,2.06,0,0,0,2.06,29.1,7.07
2016,2017,2017/06/22,2017/08/28,29.3,,,2017/09/22,2.64,0,2.64,0,0,0,2.64,31.1,8.48
2015,2016,2016/06/22,2016/08/04,28.45,,,2016/09/01,2.58,0,2.58,0,0,0,2.58,29,8.87
2014,2015,2015/06/26,2015/09/03,24.25,,,2015/10/01,2.12,0,2.12,0,0,0,2.12,27.4,7.76
2013,2014,2014/06/26,2014/08/27,29.1,,,2014/09/23,1.62,0,1.62,0,0,0,1.62,28.2,5.76
2012,2013,2013/06/19,2013/08/14,19.35,,,,1.35,0,1.35,0,0,0,1.35,19.8,6.85
2011,2012,2012/06/21,2012/08/14,20.75,,,,1.55,0.69,2.24,0,0,0,2.24,19.4,11.54
2010,2011,2011/06/22,2011/08/02,17.25,,,,1.18,0,1.18,0,0,0,1.18,18.3,6.46
2009,2010,2010/06/15,2010/09/17,22.85,,,,1.55,0,1.55,0,0,0,1.55,23.7,6.53
2008,2009,2009/06/16,2009/07/17,18.2,,,,1.6,0,1.6,0,0,0,1.6,19.1,8.34
2007,2008,2008/06/19,2008/07/11,23.05,,,,3.35,0,3.35,0,0,0,3.35,21.5,15.57
2006,2007,2007/06/21,2007/08/29,35.7,2007/08/29,35.7,,0.99,0,0.99,0.43,0.06,0.49,1.48,35.2,4.2
2005,2006,2006/06/23,2006/08/31,18.3,2006/08/31,18.3,,1.03,0,1.03,0.38,0.09,0.47,1.5,23.6,6.38
2004,2005,2005/06/14,2005/09/22,29.3,2005/09/22,29.3,,2.5,0,2.5,1,1,2,4.5,45.1,9.97
2003,2004,2004/06/18,,,2004/09/13,97.5,,4,0,4,2.5,1,3.5,7.5,97.8,7.67
2002,2003,2003/06/27,2003/07/31,117.5,2003/07/31,117.5,,1.5,0,1.5,3.44,0.06,3.5,5,98.8,5.06
2001,2002,2002/04/23,,,2002/05/13,,,0,0,0,3.98,1,4.98,4.98,,
2000,2001,2001/04/11,,,2001/04/18,,,0,0,0,1.4,1.1,2.5,2.5,,
1999,2000,,,,,,,0,0,0,2.46,0,2.46,2.46,,
