盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/05,16.75,,,2018/08/10(即將發放),1,0,1,0,0,0,1,18.4,5.42
2016,2017,2017/06/22,2017/07/20,16.75,,,2017/08/25,0.5,0,0.5,0,0,0,0.5,16.8,2.98
2015,2016,2016/06/24,2016/08/17,16.35,2016/08/17,16.35,2016/09/20,1,0,1,1,0,1,2,17.4,11.51
2014,2015,2015/06/02,2015/08/07,18.6,2015/08/07,18.6,2015/09/18,0.99,0,0.99,1.19,0,1.19,2.18,24.1,9.06
2013,2014,2014/06/17,2014/07/21,25.65,2014/07/21,25.65,,0.5,0,0.5,1,0,1,1.5,22.5,6.68
2012,2013,2013/06/11,2013/07/05,11.25,,,,0.5,0,0.5,0,0,0,0.5,11.9,4.21
2011,2012,2012/06/22,2012/07/18,8.96,,,,0.68,0,0.68,0,0,0,0.68,9.7,7.01
2010,2011,2011/06/15,2011/07/11,12.9,,,,0.71,0,0.71,0,0,0,0.71,12,5.92
2009,2010,2010/06/14,2010/07/26,17.35,,,,1,0,1,0,0,0,1,17.2,5.83
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,10.2,0
2007,2008,2008/06/13,2008/07/03,13.8,,,,1.4,0,1.4,0,0,0,1.4,13.3,10.51
2006,2007,2007/06/13,2007/07/11,21.95,,,,0.75,0,0.75,0,0,0,0.75,18.8,3.98
2005,2006,2006/05/29,2006/07/14,13.8,2006/07/14,13.8,,0.3,0,0.3,1,0,1,1.3,16,8.14
2004,2005,2005/05/19,2005/06/16,25.1,,,,2.1,0,2.1,0,0,0,2.1,24.1,8.7
2003,2004,2004/06/11,2004/07/26,24.6,2004/07/26,24.6,,2.1,0,2.1,1.8,0,1.8,3.9,38.3,10.18
2002,2003,2003/05/23,2003/06/26,60.5,2003/06/26,60.5,,2.9,0,2.9,3.1,0,3.1,6,67.8,8.84
2001,2002,2002/03/15,,,,,,1,0,1,6,0,6,7,79.3,8.83
2000,2001,2001/05/16,,,,,,0,0,0,6,0,6,6,,
1999,2000,2000/07/03,,,,,,0,0,0,12.2,0,12.2,12.2,,
