盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/28,2018/08/14,73.3,,,2018/08/30(即將發放),3.64,0.46,4.1,0,0,0,4.1,75.4,5.43
2016,2017,2017/05/26,2017/08/09,55.4,,,2017/08/25,3.01,0.49,3.5,0,0,0,3.5,59.1,5.92
2015,2016,2016/05/27,2016/08/04,50.6,,,2016/08/26,3.16,0.41,3.57,0,0,0,3.57,51.2,6.98
2014,2015,2015/06/09,2015/08/11,41.4,,,2015/08/28,3.16,0.34,3.5,0,0,0,3.5,51.4,6.81
2013,2014,2014/06/11,2014/08/11,50.5,,,2014/08/28,3.04,0.26,3.3,0,0,0,3.3,57.2,5.77
2012,2013,2013/06/11,2013/08/09,35.2,,,,2.25,0.24,2.5,0,0,0,2.5,37.6,6.64
2011,2012,2012/06/12,2012/08/09,29.9,,,,2.12,0.18,2.3,0,0,0,2.3,31.5,7.3
2010,2011,2011/06/15,2011/08/11,32.9,,,,3.16,0,3.16,0,0,0,3.16,36.6,8.64
2009,2010,2010/06/15,2010/08/10,44.7,,,,2.5,0,2.5,0,0,0,2.5,45.1,5.54
2008,2009,2009/06/10,2009/07/31,36.15,2009/07/31,36.15,,2.41,0,2.41,0.04,0,0.04,2.45,34.5,7.1
2007,2008,2008/06/13,2008/08/07,35.5,2008/08/07,35.5,,3,0,3,0.04,0,0.04,3.04,37.1,8.21
2006,2007,2007/06/11,2007/08/03,97.2,2007/08/03,97.2,,3.69,0,3.69,0.1,0,0.1,3.79,65,5.83
2005,2006,2006/06/12,2006/07/20,57.3,2006/07/20,57.3,,3.32,0,3.32,0.1,0,0.1,3.42,58.8,5.82
2004,2005,2005/06/13,2005/07/28,35.5,2005/07/28,35.5,,2.51,0,2.51,0.5,0,0.5,3.01,38.4,7.85
2003,2004,2004/06/01,2004/07/14,29.1,2004/07/14,29.1,,1.51,0,1.51,0.5,0,0.5,2.01,34,5.91
2002,2003,2003/06/09,2003/07/24,25.8,2003/07/24,25.8,,1.06,0,1.06,0.4,0,0.4,1.46,27.5,5.3
2001,2002,2002/04/17,2002/06/12,,2002/06/12,,,0.35,0,0.35,1.15,0,1.15,1.5,27.3,5.48
2000,2001,2001/03/02,,,,,,1.8,0,1.8,1.9,0,1.9,3.7,,
1999,2000,2000/04/05,,,,,,0,0,0,1.86,0,1.86,1.86,,
