盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/04/20,,,,,,0,0,0,0,0,0,0,5.03,0
2016,2017,2017/06/15,,,,,,0,0,0,0,0,0,0,6.37,0
2015,2016,2016/06/15,,,,,,0,0,0,0,0,0,0,5.4,0
2014,2015,2015/06/17,,,,,,0,0,0,0,0,0,0,6.52,0
2013,2014,2014/06/18,,,,,,0,0,0,0,0,0,0,9.57,0
2012,2013,2013/06/18,,,,,,0,0,0,0,0,0,0,12.5,0
2011,2012,2012/06/19,,,,,,0,0,0,0,0,0,0,13.3,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,36,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,36.6,0
2008,2009,2009/06/03,2009/08/31,18.35,2009/08/31,18.35,,0.5,0,0.5,1.71,0,1.71,2.21,24.5,9.01
2007,2008,2008/06/19,,,,,,0,0,0,0,0,0,0,23.1,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,28.1,0
2005,2006,2006/06/14,2006/08/07,39.15,2006/08/07,39.15,,2,0,2,1,0,1,3,41.2,7.29
2004,2005,2005/06/20,2005/07/22,33.4,,,,0.7,0,0.7,0,0,0,0.7,38.1,1.84
2003,2004,,2004/08/06,47.2,2004/08/06,47.2,,1.47,0,1.47,0.63,0,0.63,2.1,57.2,3.67
2002,2003,2003/06/17,2003/07/29,41.1,2003/07/29,41.1,,0.2,0,0.2,0.2,0,0.2,0.4,44.6,0.9
2001,2002,2002/06/17,2002/09/04,24,2002/09/04,21.8,,0.5,0,0.5,0.8,0.2,1,1.5,22.9,6.56
2000,2001,,,,,,,0,0,0,0,0,0,0,17.7,0
1999,2000,2000/05/30,2000/07/18,,2000/07/18,,,0.4,0,0.4,1,0,1,1.4,21.7,6.45
1998,1999,1999/06/15,,,1999/07/21,,,0,0,0,2.6,0.2,2.8,2.8,43.5,6.44
1997,1998,1998/04/08,,,1998/06/27,,,0,0,0,3,0,3,3,,
1996,1997,,,,,,,0,0,0,2,0,2,2,,
1995,1996,,,,,,,0,0,0,3.5,0,3.5,3.5,,
1994,1995,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,0,0,0,0,,
