盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/08/01(即將除息),,,,2018/09/05(即將發放),25,0,25,0,0,0,25,303.6,8.23
2016,2017,2017/06/13,2017/08/02,251.5,,,2017/09/06,8,0,8,0,0,0,8,259,3.09
2015,2016,2016/06/15,2016/08/03,252.5,,,2016/09/07,7.2,0,7.2,0,0,0,7.2,237.7,3.03
2014,2015,2015/06/18,2015/08/04,222.5,,,2015/09/04,7,0,7,0,0,0,7,221.9,3.16
2013,2014,2014/06/19,2014/08/06,229,,,2014/09/05,5.15,0.85,6,0,0,0,6,222.2,2.7
2012,2013,2013/06/17,2013/08/07,205.5,,,,4.85,0,4.85,0,0,0,4.85,192.5,2.52
2011,2012,2012/06/21,2012/08/07,157.5,,,,4.8,0,4.8,0,0,0,4.8,157.1,3.06
2010,2011,2011/06/22,2011/08/04,175,,,,4.9,0,4.9,0,0,0,4.9,156.5,3.13
2009,2010,2010/06/15,2010/08/04,103,,,,3.6,0,3.6,0,0,0,3.6,101.8,3.54
2008,2009,2009/06/10,2009/08/12,73.5,2009/08/12,73.5,,2.04,0,2.04,1.36,0,1.36,3.4,78.6,4.32
2007,2008,2008/06/13,2008/07/31,96.2,,,,3.2,0,3.2,0,0,0,3.2,93.8,3.41
2006,2007,2007/06/15,2007/08/02,83.1,,,,3.5,0,3.5,0,0,0,3.5,85.8,4.08
2005,2006,2006/06/14,2006/07/20,65.3,,,,3.4,0,3.4,0,0,0,3.4,72,4.72
2004,2005,2005/06/14,2005/07/21,60.3,,,,3,0,3,0,0,0,3,58.9,5.09
2003,2004,2004/06/29,2004/08/11,52,2004/08/11,52,,2.64,0,2.64,0.66,0,0.66,3.3,56.8,5.81
2002,2003,2003/06/24,2003/08/12,39.9,2003/08/12,39.9,,1.78,0,1.78,1.12,0,1.12,2.9,48.3,6
2001,2002,2002/06/25,2002/08/14,,2002/08/14,,,1.12,0,1.12,1.13,0,1.13,2.25,59.6,3.78
2000,2001,2001/06/12,2001/08/02,,2001/08/02,,,1,0,1,1.5,0,1.5,2.5,77.5,3.22
1999,2000,2000/06/15,,,,,,1.12,0,1.12,1.68,0,1.68,2.8,112.8,2.48
1998,1999,,,,,,,0.96,0,0.96,1.8,0,1.8,2.76,98.4,2.8
1997,1998,,,,,,,0.59,0,0.59,2.36,0,2.36,2.95,98.6,2.99
1996,1997,1997/05/20,,,,,,0.65,0,0.65,2.6,0,2.6,3.25,98.6,3.3
1995,1996,1996/05/16,,,,,,0.65,0,0.65,2.6,0,2.6,3.25,,
1994,1995,,,,,,,0.7,0,0.7,2.8,0,2.8,3.5,,
1993,1994,,,,,,,1,0,1,2.5,0,2.5,3.5,,
1992,1993,,,,,,,0,0,0,3.2,0,3.2,3.2,,
