盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/08/27(即將除息),,,,2018/09/14(即將發放),1.5,0,1.5,0,0,0,1.5,33.2,4.52
2016,2017,2017/06/22,2017/08/25,28.05,,,2017/09/15,1.22,0,1.22,0,0,0,1.22,28.4,4.3
2015,2016,2016/06/22,2016/08/26,26.25,,,2016/09/14,1.2,0,1.2,0,0,0,1.2,26.1,4.6
2014,2015,2015/06/23,2015/08/25,22.2,,,2015/09/11,1.1,0,1.1,0,0,0,1.1,26.2,4.19
2013,2014,2014/06/24,2014/08/25,26.3,,,2014/09/12,1.07,0,1.07,0,0,0,1.07,27.8,3.85
2012,2013,2013/06/25,2013/08/27,27.2,,,,1.01,0,1.01,0,0,0,1.01,25.6,3.95
2011,2012,2012/06/28,2012/07/17,18.25,,,,1.01,0,1.01,0,0,0,1.01,19.8,5.09
2010,2011,2011/06/24,2011/07/12,17.89,,,,1.01,0,1.01,0,0,0,1.01,18.3,5.52
2009,2010,2010/06/18,2010/07/15,19.81,,,,0.74,0,0.74,0,0,0,0.74,19.8,3.71
2008,2009,2009/06/19,2009/07/14,15.22,,,,0.78,0,0.78,0,0,0,0.78,15.8,4.96
2007,2008,2008/06/25,2008/07/17,13.62,,,,0.68,0,0.68,0,0,0,0.68,14.6,4.67
2006,2007,2007/06/27,2007/07/17,19.65,,,,0.75,0,0.75,0,0,0,0.75,16.7,4.5
2005,2006,2006/06/28,2006/07/20,9.65,,,,0.5,0,0.5,0,0,0,0.5,11.1,4.49
2004,2005,2005/06/29,2005/08/10,12.03,,,,0.57,0,0.57,0,0,0,0.57,10.4,5.49
2003,2004,2004/06/30,2004/07/22,10.65,,,,0.8,0,0.8,0,0,0,0.8,11.3,7.05
2002,2003,2003/06/25,2003/09/10,11.25,,,,0.8,0,0.8,0,0,0,0.8,12.7,6.29
2001,2002,2002/06/27,2002/08/20,14.3,,,,0.9,0,0.9,0,0,0,0.9,17.5,5.15
2000,2001,2001/06/27,2001/08/23,,2001/08/23,,,0.25,0,0.25,0.25,0,0.25,0.5,17.1,2.93
1999,2000,2000/05/25,,,2000/08/15,,,0,0,0,1,0,1,1,45.7,2.19
1998,1999,1999/06/17,,,1999/07/31,,,0,0,0,0.8,0,0.8,0.8,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
