盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/08/13,72.8,,,2018/08/31(即將發放),1.69,0,1.69,0,0,0,1.69,67.2,2.52
2016,2017,2017/06/20,2017/08/11,61.6,,,2017/08/31,1.7,0,1.7,0,0,0,1.7,65.5,2.59
2015,2016,2016/06/23,2016/08/12,66.3,,,2016/08/31,4,0,4,0,0,0,4,69.2,5.77
2014,2015,2015/06/24,2015/08/13,59.1,,,2015/08/31,6.98,0,6.98,0,0,0,6.98,79.2,8.82
2013,2014,2014/06/19,2014/08/14,90.1,,,2014/08/29,7,0,7,0,0,0,7,91.6,7.64
2012,2013,2013/06/17,2013/08/09,87.3,2013/08/09,87.3,,7,0,7,0,0.6,0.6,7.6,91.1,8.34
2011,2012,2012/06/22,2012/08/16,103,,,,7,0,7,0,0,0,7,92,7.61
2010,2011,2011/06/22,2011/08/09,69.1,,,,6.99,0,6.99,0,0,0,6.99,80.7,8.66
2009,2010,2010/06/17,2010/09/16,124,2010/09/16,124,,6.4,0,6.4,0.08,0,0.08,6.48,132.4,4.89
2008,2009,2009/06/10,2009/09/09,124.5,2009/09/09,124.5,,7.49,0,7.49,0.1,0,0.1,7.59,130.8,5.8
2007,2008,2008/06/13,2008/09/09,146.5,2008/09/09,146.5,,7.49,0,7.49,0.1,0,0.1,7.59,133.5,5.68
2006,2007,2007/06/21,2007/09/07,165.5,2007/09/07,165.5,,6.48,0,6.48,0.1,0,0.1,6.58,140.4,4.69
2005,2006,2006/06/14,2006/09/07,105.5,2006/09/07,105.5,,4.99,0,4.99,0.2,0,0.2,5.19,110.3,4.71
2004,2005,2005/05/18,2005/09/08,80.5,2005/09/08,80.5,,2.98,0,2.98,0.99,0,0.99,3.98,89,4.47
2003,2004,2004/05/18,2004/09/23,81.31,2004/09/23,81.31,,2.18,0,2.18,1.42,0,1.42,3.6,105.1,3.43
2002,2003,2003/05/15,2003/07/28,117,2003/07/28,117,,1.7,0,1.7,1.7,0,1.7,3.39,101.1,3.36
2001,2002,2002/05/27,,,2002/07/19,89.5,,0,0,0,2.5,1,3.5,3.5,114.7,3.05
2000,2001,2001/05/04,,,2001/07/16,84,,0,0,0,5,0,5,5,150.9,3.31
1999,2000,2000/05/18,,,2000/07/25,,,0,0,0,5,1.23,6.23,6.23,228,2.73
1998,1999,1999/04/08,1999/04/15,,1999/04/15,,,0.71,0,0.71,2,5,7,7.71,,
