盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/07/26,26.5,,,2018/08/24(即將發放),0.8,0,0.8,0,0,0,0.8,28.3,2.83
2016,2017,2017/06/22,2017/07/26,29.75,,,2017/08/25,0.8,0,0.8,0,0,0,0.8,31,2.58
2015,2016,2016/06/21,2016/07/26,38.25,,,2016/08/26,1,0,1,0,0,0,1,37.4,2.67
2014,2015,2015/06/18,2015/07/24,40.6,,,2015/08/27,1,0,1,0,0,0,1,44.6,2.24
2013,2014,2014/06/18,2014/07/24,54.9,,,2014/08/27,0.7,0,0.7,0,0,0,0.7,45.3,1.55
2012,2013,2013/06/18,2013/08/08,33,,,,0.5,0,0.5,0,0,0,0.5,34.2,1.46
2011,2012,2012/06/19,2012/08/08,32.75,,,,1.75,0,1.75,0,0,0,1.75,32.6,5.37
2010,2011,2011/06/24,2011/07/26,36.45,2011/07/26,36.45,,1.1,0,1.1,1,0,1,2.1,35.4,5.93
2009,2010,2010/06/14,2010/07/12,32.4,2010/07/12,32.4,,1.7,0,1.7,0.5,0,0.5,2.2,36.5,6.03
2008,2009,2009/06/17,2009/07/16,31.55,2009/07/16,31.55,,1.2,0,1.2,0.6,0,0.6,1.8,28.8,6.25
2007,2008,2008/06/10,2008/08/15,32.7,2008/08/15,32.7,,1.26,0,1.26,0.24,0,0.24,1.5,26.9,5.58
2006,2007,2007/06/14,2007/07/03,25.4,,,,0.65,0,0.65,0,0,0,0.65,23.3,2.79
2005,2006,2006/06/13,2006/07/13,12.25,2006/07/13,12.25,,1,0,1,0.2,0,0.2,1.2,13,9.23
2004,2005,2005/06/07,2005/07/13,13.55,2005/07/13,13.55,,0.5,0,0.5,0.5,0,0.5,1,15.2,6.58
2003,2004,2004/04/27,,,2004/05/31,22.8,,0,0,0,2,0,2,2,21.9,9.13
2002,2003,2003/05/02,,,2003/06/12,30.8,,0,0,0,2.5,0,2.5,2.5,31.6,7.91
2001,2002,2002/06/26,,,2002/08/05,31.9,,0,0,0,1.8,0,1.8,1.8,40,4.5
2000,2001,2001/06/11,,,2001/07/14,,,0,0,0,1.05,0,1.05,1.05,,
1999,2000,2000/06/29,,,2000/09/10,,,0,0,0,2.25,0,2.25,2.25,,
1998,1999,,,,,,,0,0,0,2,0,2,2,,
