盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/13,27.25,,,2018/08/17(即將發放),1,0,1,0,0,0,1,29.7,3.36
2016,2017,2017/05/11,2017/07/13,27.45,2017/07/13,27.45,2017/08/23,0.5,0,0.5,0.5,0,0.5,1,29,3.45
2015,2016,2016/05/24,2016/07/14,25.65,2016/07/14,25.65,2016/09/07,0.5,0,0.5,0.5,0,0.5,1,27.5,3.64
2014,2015,2015/05/14,2015/07/28,32.55,2015/07/28,32.55,2015/09/08,1.5,0,1.5,0.5,0,0.5,2,37,5.41
2013,2014,2014/05/14,2014/07/25,36.65,2014/07/25,36.65,2014/09/15,0.5,0,0.5,0.5,0,0.5,1,36,2.78
2012,2013,2013/05/30,2013/08/01,31.15,2013/08/01,31.15,,0.5,0,0.5,0.5,0,0.5,1,32,3.12
2011,2012,2012/05/28,2012/08/08,35.25,,,,1.5,0,1.5,0,0,0,1.5,33.4,4.49
2010,2011,2011/05/18,2011/08/02,35.2,,,,1.5,0,1.5,0,0,0,1.5,34.7,4.32
2009,2010,2010/05/11,2010/06/18,29.45,,,,1.5,0,1.5,0,0,0,1.5,33.7,4.46
2008,2009,2009/05/22,2009/09/14,28.85,,,,1.5,0,1.5,0,0,0,1.5,30.6,4.9
2007,2008,2008/05/16,2008/06/20,65.5,,,,1.5,0,1.5,0,0,0,1.5,38.2,3.92
2006,2007,2007/05/15,2007/06/11,17.25,,,,1,0,1,0,0,0,1,19.6,5.1
2005,2006,2006/05/12,2006/06/29,11.1,,,,0.7,0,0.7,0,0,0,0.7,12.3,5.71
2004,2005,2005/05/20,2005/06/23,8.42,,,,0.25,0,0.25,0,0,0,0.25,8.26,3.03
2003,2004,2004/04/21,2004/05/19,7.65,,,,0.4,0,0.4,0,0,0,0.4,8.01,4.99
2002,2003,2003/04/23,2003/05/22,5.05,,,,0.15,0,0.15,0,0,0,0.15,6.06,2.48
2001,2002,2002/04/26,,,,,,0,0,0,0,0,0,0,6.3,0
2000,2001,2001/04/24,,,,,,0,0,0,0.8,0.08,0.88,0.88,7.21,12.21
1999,2000,2000/06/09,,,2000/07/19,,,0,0,0,0.11,0.09,0.2,0.2,10.8,1.85
1998,1999,1999/04/20,,,1999/06/01,,,0,0,0,0.43,0.17,0.6,0.6,13.2,4.55
1997,1998,1998/04/23,,,1998/06/18,19.64,,0,0,0,0.85,0.15,1,1,21.3,4.69
1996,1997,,,,,,,0,0,0,0.3,0.2,0.5,0.5,23.4,2.14
1995,1996,1996/04/23,,,,,,0,0,0,0.3,0.2,0.5,0.5,22,2.27
1994,1995,1995/05/09,,,1995/07/29,,,0,0,0,0.5,0,0.5,0.5,23.7,2.11
1993,1994,1994/04/21,,,,,,0,0,0,0.5,0,0.5,0.5,34.5,1.45
1992,1993,1993/04/16,,,1993/07/21,26.7,,0,0,0,0.8,0.38,1.18,1.18,31.3,3.77
1991,1992,1992/04/11,,,1992/07/07,47.2,,0,0,0,0.82,0.18,1,1,46.3,2.16
1990,1991,1991/04/17,1991/05/02,70,1991/07/16,57.2,,0.5,0,0.5,1,0,1,1.5,54.5,2.75
1989,1990,1990/04/07,,,1990/07/03,44.34,,0,0,0,1.5,0,1.5,1.5,,
1988,1989,,,,,,,1.5,0,1.5,0.7,0.05,0.75,2.25,,
1987,1988,,,,,,,1.5,0,1.5,1.38,0.12,1.5,3,,
1986,1987,,,,,,,1,0,1,1.34,0.16,1.5,2.5,,
1985,1986,,,,,,,0.5,0,0.5,1.15,0.18,1.33,1.83,,
1984,1985,,,,,,,0,0,0,3,0.4,3.4,3.4,,
1983,1984,,,,,,,0.6,0,0.6,1.6,0.5,2.1,2.7,,
