盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/17,15.3,,,2018/08/15(即將發放),0.1,0,0.1,0,0,0,0.1,14.2,0.7
2016,2017,2017/06/16,2017/07/03,10.3,,,2017/07/28,0.1,0,0.1,0,0,0,0.1,11,0.91
2015,2016,2016/06/22,2016/07/11,9.9,,,2016/08/05,0.2,0,0.2,0,0,0,0.2,10.1,1.99
2014,2015,2015/06/18,2015/07/15,11.75,,,2015/08/12,0.2,0,0.2,0,0,0,0.2,12,1.66
2013,2014,2014/06/12,2014/07/17,14.5,,,,1.2,0,1.2,0,0,0,1.2,13.5,8.88
2012,2013,2013/06/28,2013/07/16,10.3,,,,0.38,0,0.38,0,0,0,0.38,10.7,3.55
2011,2012,2012/06/22,2012/07/30,10.2,,,,0.35,0,0.35,0,0,0,0.35,10.6,3.32
2010,2011,2011/06/24,2011/07/14,11.05,,,,0.28,0,0.28,0,0,0,0.28,10.5,2.66
2009,2010,2010/06/18,2010/07/14,9.6,,,,0.35,0,0.35,0,0,0,0.35,9.99,3.5
2008,2009,2009/06/19,2009/07/16,9.31,,,,0.2,0,0.2,0,0,0,0.2,9.59,2.09
2007,2008,2008/06/13,2008/07/17,10.15,,,,0.5,0,0.5,0,0,0,0.5,10.4,4.83
2006,2007,2007/06/08,2007/07/19,13.7,,,,0.6,0,0.6,0,0,0,0.6,12,5
2005,2006,2006/06/09,2006/07/20,9.95,,,,0.5,0,0.5,0,0,0,0.5,10.5,4.76
2004,2005,2005/06/14,2005/07/20,9.08,,,,0.5,0,0.5,0,0,0,0.5,9.46,5.29
2003,2004,2004/05/21,2004/06/21,9.25,2004/08/11,9,,0.3,0,0.3,0.3,0,0.3,0.6,10.3,5.82
2002,2003,2003/05/30,2003/06/27,8.3,,,,0.5,0,0.5,0,0,0,0.5,8.79,5.69
2001,2002,2002/06/14,,,,,,0.1,0,0.1,0,0,0,0.1,9.57,1.04
2000,2001,2001/05/31,2001/06/28,,,,,0.3,0,0.3,0,0,0,0.3,10.6,2.84
1999,2000,2000/05/26,2000/06/27,,,,,0.6,0,0.6,0,0,0,0.6,12.5,4.8
1998,1999,1999/05/28,1999/06/17,,,,,0.7,0,0.7,0,0,0,0.7,17,4.12
1997,1998,1998/05/19,1998/06/11,25,1998/07/15,25,,0.5,0,0.5,0.5,0,0.5,1,27.8,3.6
1996,1997,1997/05/24,1997/06/21,39.4,1997/07/15,35.37,,0.6,0,0.6,0.6,0,0.6,1.2,36.2,3.31
1995,1996,1996/05/14,1996/06/07,33.4,,,,1.5,0,1.5,0,0,0,1.5,34.8,4.31
1994,1995,1995/05/24,1995/06/16,36.4,1995/07/24,34.66,,1.3,0,1.3,0.5,0,0.5,1.8,35.5,5.07
1993,1994,1994/05/27,1994/06/21,36.4,,,,2,0,2,0,0,0,2,37.2,5.38
1992,1993,1993/05/25,1993/06/23,48.8,1993/09/23,34.75,,0.5,0,0.5,2,0,2,2.5,46.9,5.33
1991,1992,1992/05/14,1992/06/02,75.5,1992/08/29,49.6,,0.5,0,0.5,2.5,0,2.5,3,65.2,4.6
1990,1991,1991/05/24,1991/06/15,,1991/08/12,,,1,0,1,2,0,2,3,66.4,4.52
1989,1990,1990/05/26,,,1991/01/31,,,0,0,0,3.33,0,3.33,3.33,,
1987,1988,,,,,,,0,0,0,5.97,0,5.97,5.97,,
1984,1985,,,,,,,0,0,0,6.29,0,6.29,6.29,,
1983,1984,,,,,,,0,0,0,3.62,0,3.62,3.62,,
