盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,,,,,,0,0,0,0,0,0,0,8.07,0
2016,2017,2017/06/07,2017/07/26,8.94,,,2017/08/15,0.6,0,0.6,0,0,0,0.6,9.19,6.53
2015,2016,2016/06/15,2016/07/20,9.55,,,2016/08/19,0.85,0,0.85,0,0,0,0.85,9.65,8.81
2014,2015,2015/06/12,2015/07/15,10.25,,,2015/08/07,0.6,0,0.6,0,0,0,0.6,10.4,5.75
2013,2014,2014/06/17,2014/07/16,8.63,,,2014/07/31,0.45,0,0.45,0,0,0,0.45,9.32,4.83
2012,2013,2013/06/20,,,,,,0,0,0,0,0,0,0,7.56,0
2011,2012,2012/06/19,,,,,,0,0,0,0,0,0,0,6.12,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,6.89,0
2009,2010,2010/06/17,2010/09/09,7.52,,,,0.17,0,0.17,0,0,0,0.17,7.72,2.2
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,7.52,0
2007,2008,2008/06/19,2008/09/16,6.34,,,,0.25,0,0.25,0,0,0,0.25,8.98,2.78
2006,2007,2007/06/13,2007/08/16,12.75,,,,0.45,0,0.45,0,0,0,0.45,11.8,3.82
2005,2006,2006/06/14,2006/08/03,7.59,,,,0.45,0,0.45,0,0,0,0.45,8.14,5.53
2004,2005,2005/06/23,2005/07/28,7.28,,,,0.3,0,0.3,0,0,0,0.3,7.72,3.89
2003,2004,2004/06/15,2004/08/05,8,,,,0.15,0,0.15,0,0,0,0.15,9.88,1.52
2002,2003,2003/06/18,2003/09/16,4.86,,,,0.11,0,0.11,0,0,0,0.11,5.46,2.01
2001,2002,2002/06/18,,,,,,0,0,0,0,0,0,0,5.16,0
2000,2001,,,,,,,0,0,0,0,0,0,0,3.6,0
1999,2000,,,,,,,0,0,0,0.5,0,0.5,0.5,8.06,6.2
1998,1999,1999/06/24,,,,,,0,0,0,0.6,0,0.6,0.6,12.1,4.95
1997,1998,1998/04/16,1998/06/11,,,,,0.5,0,0.5,0,0,0,0.5,18.9,2.65
1996,1997,1997/04/28,1997/06/12,,1997/07/20,,,0.5,0,0.5,0.5,0,0.5,1,25.3,3.96
1995,1996,1996/06/05,1996/07/14,,1996/08/18,,,0.5,0,0.5,0.5,0,0.5,1,29.1,3.43
1994,1995,1995/05/30,1995/07/05,,1995/08/17,22.85,,0.7,0,0.7,0.5,0,0.5,1.2,29.9,4.02
1993,1994,1994/05/31,1994/07/05,,1994/08/19,,,0.5,0,0.5,0.7,0.8,1.5,2,36.4,5.5
1992,1993,1993/05/12,1993/06/22,,1993/09/06,35,,1.2,0,1.2,0.5,0.5,1,2.2,43.2,5.09
1991,1992,1992/05/18,1992/06/15,,1992/08/19,,,1.2,0,1.2,0.5,0.5,1,2.2,52.9,4.16
1990,1991,1991/05/27,1991/06/14,,1991/08/19,,,1.5,0,1.5,0,0.5,0.5,2,55.5,3.61
1989,1990,,,,,,,0,0,0,0.75,0,0.75,0.75,,
1988,1989,,,,,,,0,0,0,2.25,0,2.25,2.25,,
1985,1986,,,,,,,0,0,0,0,0,0,0,,
1984,1985,,,,,,,0,0,0,0,0,0,0,,
