盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/10,19.05,,,2018/08/06(即將發放),1.1,0,1.1,0,0,0,1.1,21.8,5.04
2016,2017,2017/06/14,2017/07/14,23.25,2017/07/14,23.25,2017/08/18,1.2,0,1.2,0.3,0,0.3,1.5,24.4,6.15
2015,2016,2016/06/22,2016/07/25,20.6,2016/07/25,20.6,2016/08/26,1,0,1,0.1,0,0.1,1.1,22.5,4.9
2014,2015,2015/06/18,2015/07/22,24.4,2015/07/22,24.4,2015/08/28,1,0,1,0.2,0,0.2,1.2,25.6,4.69
2013,2014,2014/06/11,2014/07/22,27.3,2014/07/22,27.3,2014/08/29,0.9,0,0.9,0.2,0,0.2,1.1,28.4,3.87
2012,2013,2013/06/17,2013/07/11,16.2,,,,0.75,0,0.75,0,0,0,0.75,20.7,3.62
2011,2012,2012/06/28,2012/07/19,12.5,,,,0.6,0,0.6,0,0,0,0.6,14.1,4.26
2010,2011,2011/06/22,2011/07/21,17.6,,,,1,0,1,0,0,0,1,16.9,5.92
2009,2010,2010/06/14,2010/07/15,13.7,,,,0.5,0,0.5,0,0,0,0.5,16.5,3.03
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,15,0
2007,2008,2008/06/13,,,2008/07/31,23.3,,0,0,0,0.8,0,0.8,0.8,18.4,4.35
2006,2007,2007/06/22,,,2007/07/31,16.4,,0,0,0,1,0,1,1,14.3,6.99
2005,2006,2006/06/09,,,2006/07/20,9.86,,0,0,0,1.1,0,1.1,1.1,11.2,9.83
2004,2005,2005/06/14,,,2005/07/21,10.8,,0,0,0,1.1,0,1.1,1.1,11.4,9.61
2003,2004,2004/06/11,,,2004/07/22,10.6,,0,0,0,1.2,0,1.2,1.2,12.8,9.36
2002,2003,2003/06/26,,,2003/08/07,9,,0,0,0,0,0.7,0.7,0.7,10.5,6.67
2001,2002,2002/06/18,,,,,,0,0,0,0,0,0,0,7.79,0
2000,2001,2001/05/31,2001/06/19,,,,,0.1,0,0.1,0,0,0,0.1,5.54,1.81
1999,2000,2000/05/30,,,,,,0.35,0,0.35,0,0,0,0.35,8.05,4.35
1998,1999,1999/05/14,1999/06/02,13.1,,,,0.4,0,0.4,0,0,0,0.4,12.5,3.19
1997,1998,1998/05/08,1998/05/26,14.6,,,,0.5,0,0.5,0,0,0,0.5,16.6,3
1996,1997,1997/05/08,,,1997/07/04,19.9,,0,0,0,0.6,0,0.6,0.6,20.4,2.94
1995,1996,1996/04/18,1996/05/04,26.8,1996/06/28,24.16,,0.4,0,0.4,0.8,0,0.8,1.2,24.6,4.88
1994,1995,1995/04/20,1995/05/06,31.4,1995/07/22,29.2,,0.8,0,0.8,0.7,0,0.7,1.5,29.9,5.02
1993,1994,1994/04/08,1994/04/27,44.3,1994/07/23,35.8,,1,0,1,1.5,0,1.5,2.5,40.8,6.12
1992,1993,1993/04/01,1993/04/23,54.5,1993/08/07,41.8,,1.5,0,1.5,1.2,0.3,1.5,3,49.3,6.09
1991,1992,1992/04/21,1992/05/06,56,1992/08/01,50.5,,1.4,0,1.4,1,0,1,2.4,55,4.36
1990,1991,1991/04/12,1991/04/27,63,1991/08/14,54.5,,1.7,0,1.7,0.8,0.2,1,2.7,56.3,4.79
1989,1990,1990/04/12,1990/03/10,138.5,1990/08/18,46.6,,1,0,1,1.6,0.2,1.8,2.8,,
1988,1989,,,,,,,2,0,2,0,0.3,0.3,2.3,,
1987,1988,,,,,,,1.7,0,1.7,0,0.3,0.3,2,,
1986,1987,,,,,,,0.9,0,0.9,0,0.35,0.35,1.25,,
1985,1986,,,,,,,0.9,0,0.9,0,0.35,0.35,1.25,,
1984,1985,,,,,,,1.5,0,1.5,0,0.7,0.7,2.2,,
1983,1984,,,,,,,1.8,0,1.8,0,0.8,0.8,2.6,,
