盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/13,13.25,,,2018/08/16(即將發放),0.7,0,0.7,0,0,0,0.7,14.3,4.88
2016,2017,2017/06/13,2017/07/06,12.15,,,2017/08/11,0.5,0,0.5,0,0,0,0.5,12.7,3.92
2015,2016,2016/06/16,2016/07/14,10.6,,,2016/08/17,0.5,0,0.5,0,0,0,0.5,10.9,4.59
2014,2015,2015/06/15,2015/07/10,11.2,,,2015/08/14,0.6,0,0.6,0,0,0,0.6,12.5,4.8
2013,2014,2014/06/23,2014/07/17,14.6,,,2014/08/25,0.6,0,0.6,0,0,0,0.6,15.7,3.81
2012,2013,2013/06/11,2013/07/11,10.85,,,,0.5,0,0.5,0,0,0,0.5,12.6,3.97
2011,2012,2012/06/15,2012/07/11,9.55,,,,0.5,0,0.5,0,0,0,0.5,11.1,4.52
2010,2011,2011/06/15,,,,,,0,0,0,0,0,0,0,11.6,0
2009,2010,2010/06/17,2010/07/14,17.45,,,,0.35,0,0.35,0,0,0,0.35,15.7,2.23
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,9.41,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,8.73,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,12.9,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,7.49,0
2004,2005,2005/06/14,2005/08/18,9.27,2005/08/18,9.27,,0.06,0,0.06,0.55,0,0.55,0.62,9.74,6.32
2003,2004,2004/05/18,2004/08/17,9.95,,,,0.3,0,0.3,0,0,0,0.3,11.8,2.54
2002,2003,2003/05/27,,,,,,0,0,0,0,0,0,0,12.9,0
2001,2002,2002/05/31,2002/07/25,13.28,2002/07/25,13.28,,1,0,1,0.5,0,0.5,1.5,16.6,9.03
2000,2001,2001/04/24,2001/06/06,,2001/06/06,,,0.5,0,0.5,1.5,0,1.5,2,23,8.71
1999,2000,,,,,,,2.1,0,2.1,0,0,0,2.1,,
1998,1999,,,,,,,1.84,0,1.84,0,0,0,1.84,,
