盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/13,72.7,,,2018/08/10(即將發放),1.6,0.4,2,0,0,0,2,58.9,3.39
2016,2017,2017/06/13,2017/07/06,46.6,,,2017/08/04,3.9,0,3.9,0,0,0,3.9,52.4,7.44
2015,2016,2016/06/28,2016/07/25,55,,,2016/08/19,1.6,0,1.6,0,0,0,1.6,54.3,2.95
2014,2015,2015/06/23,2015/07/30,23.65,,,2015/08/28,2.2,0,2.2,0,0,0,2.2,33.6,6.54
2013,2014,2014/06/20,2014/07/10,45.7,,,,1.8,0.3,2.1,0,0,0,2.1,45.9,4.57
2012,2013,2013/06/25,2013/07/31,38.2,,,,1,0,1,0,0,0,1,40.6,2.46
2011,2012,2012/06/22,2012/07/27,29.35,,,,1.5,0,1.5,0,0,0,1.5,33.9,4.43
2010,2011,2011/06/24,2011/07/29,38.3,2011/07/29,38.3,,1.1,0,1.1,0.9,0.2,1.1,2.2,43.2,5.09
2009,2010,2010/06/25,2010/08/03,64,2010/08/03,64,,2.3,0,2.3,0,0.2,0.2,2.5,71.6,3.49
2008,2009,2009/06/19,2009/09/24,74.2,2009/09/24,74.2,,3.14,0,3.14,0.1,0,0.1,3.24,74.7,4.34
2007,2008,2008/06/13,2008/09/24,,2008/09/24,,,2.48,0,2.48,0,0.4,0.4,2.87,,
