盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,,2018/08/29(即將除息),,,,,0.14,0,0.14,0,0,0,0.14,5.11,2.68
2017,2018,,2018/07/30,4.73,,,,0.39,0,0.39,0,0,0,0.39,5.11,7.63
2017,2018,,2018/07/05,4.96,,,,0.13,0,0.13,0,0,0,0.13,5.11,2.63
2016,2017,,2017/08/30,6.31,,,,0.14,0,0.14,0,0,0,0.14,4.93,2.75
2016,2017,,2017/07/31,4.65,,,,0.38,0,0.38,0,0,0,0.38,4.93,7.75
2016,2017,,2017/07/05,4.99,,,,0.13,0,0.13,0,0,0,0.13,4.93,2.73
2015,2016,,2016/07/04,4.1,,,,0.7,0,0.7,0,0,0,0.7,4.06,17.2
2014,2015,,2015/06/24,4.16,,,,0.42,0,0.42,0,0,0,0.42,3.86,10.82
2013,2014,,2014/07/03,3.24,,,,0.29,0,0.29,0,0,0,0.29,3.32,8.69
2012,2013,,2013/06/26,2.79,,,,0.17,0,0.17,0,0,0,0.17,2.81,6.05
2011,2012,,2012/05/29,3,,,,0.35,0,0.35,0,0,0,0.35,3.25,10.64
2010,2011,2011/06/03,2011/05/26,6.64,,,,0.32,0,0.32,0,0,0,0.32,5.72,5.68
2009,2010,2010/05/28,2010/05/19,10.15,,,,0.46,0,0.46,0,0,0,0.46,9.57,4.86
2008,2009,,2009/10/19,12.85,,,,0.15,0,0.15,0,0,0,0.15,11.3,1.32
