盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,,,,,,0.54,0,0.54,0.44,0,0.44,0.99,14.4,6.83
2016,2017,2017/06/16,2017/08/16,12.8,2017/08/16,12.8,2017/09/07,0.53,0,0.53,0.43,0,0.43,0.95,13.1,7.29
2015,2016,2016/06/08,2016/08/24,11.8,2016/08/24,11.8,2016/09/14,0.48,0,0.48,0.72,0,0.72,1.21,11.8,10.26
2014,2015,2015/06/12,2015/07/13,12.5,,,2015/07/31,0.05,0.05,0.1,0,0,0,0.1,12.6,0.79
2013,2014,2014/06/06,2014/08/19,14.05,2014/02/19,14.6,2014/09/05,0.43,0,0.43,0.99,0,0.99,1.42,14.5,9.77
2012,2013,2013/06/21,2013/08/12,12.15,2013/08/12,12.15,,0.22,0,0.22,0.89,0,0.89,1.11,13.2,8.4
2011,2012,2012/06/22,2012/08/06,10.65,2012/08/06,10.65,,0.22,0,0.22,0.9,0,0.9,1.12,11.3,9.93
2010,2011,2011/06/24,2011/07/29,15.8,2011/07/29,15.8,,0.23,0,0.23,0.7,0,0.7,0.93,14.6,6.36
2009,2010,2010/06/18,,,2010/08/12,13.7,,0,0,0,1.1,0,1.1,1.1,13.2,8.33
2008,2009,2009/06/26,,,,,,0,0,0,0,0,0,0,10.2,0
2007,2008,2008/06/13,2008/07/16,10.45,,,,0.18,0,0.18,0,0,0,0.18,10.9,1.66
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,16.6,0
2005,2006,2006/06/09,,,,,,0,0,0,0,0,0,0,18.3,0
2004,2005,2005/06/10,2005/07/28,22.1,2005/07/28,22.1,,1.3,0,1.3,0.81,0.65,1.46,2.76,24.1,11.44
2003,2004,2004/06/11,2004/08/05,22.7,2004/08/05,22.7,,1.2,0,1.2,0.23,0.4,0.63,1.83,28.2,6.48
2002,2003,2003/06/06,2003/07/24,16.7,,,,1,0,1,0,0,0,1,19.5,5.12
2001,2002,2002/06/25,2002/06/27,,,,,0.57,0,0.57,0,0,0,0.57,16.3,3.53
