盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/11,2018/06/28,18.8,,,2018/07/20,0.4,0,0.4,0,0,0,0.4,20,2
2016,2017,2017/06/14,2017/07/10,20.7,,,2017/08/04,0.11,0,0.11,0,0,0,0.11,20.2,0.55
2015,2016,2016/06/07,,,,,,0,0,0,0,0,0,0,20.3,0
2014,2015,2015/06/12,2015/08/13,15.45,,,2015/09/09,0.12,0,0.12,0,0,0,0.12,18.5,0.68
2013,2014,2014/06/23,2014/07/28,18.1,,,2014/08/21,1.5,0,1.5,0,0,0,1.5,18.5,8.1
2012,2013,2013/06/11,,,,,,0,0,0,0,0,0,0,18.4,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,10.9,0
2010,2011,2011/06/15,2011/07/25,14.1,,,,1.36,0,1.36,0,0,0,1.36,14.4,9.44
2009,2010,2010/06/18,2010/07/14,17.9,,,,0.21,0,0.21,0,0,0,0.21,19.4,1.08
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,19.8,0
2007,2008,,,,,,,0,0,0,0,0,0,0,18.8,0
2006,2007,,,,,,,0,0,0,0,0,0,0,35.6,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,18.7,0
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,8.75,0
2003,2004,2004/05/27,2004/08/19,7.85,2004/08/19,7.85,,0.2,0,0.2,0.8,0,0.8,1,15.1,6.62
2002,2003,2003/05/28,2003/07/16,52.5,2003/07/16,52.5,,1,0,1,2.76,0.24,3,4,51.5,7.76
2001,2002,2002/04/15,,,2002/05/01,11.71,,0,0,0,2.15,1,3.15,3.15,98,3.21
2000,2001,,,,,,,0,0,0,2.5,0,2.5,2.5,,
