盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/13,10.7,,,2018/08/17(即將發放),0.25,0,0.25,0,0,0,0.25,11.5,2.18
2016,2017,2017/06/13,2017/07/12,8.25,,,2017/08/17,0.2,0,0.2,0,0,0,0.2,8.69,2.3
2015,2016,2016/06/07,2016/07/21,8.01,,,2016/08/25,0.1,0,0.1,0,0,0,0.1,6.64,1.51
2014,2015,2015/06/09,2015/07/16,6.75,,,2015/08/18,0.11,0.14,0.25,0,0,0,0.25,7.37,3.39
2013,2014,2014/06/17,,,,,,0,0,0,0,0,0,0,8.94,0
2012,2013,2013/06/21,,,,,,0,0,0,0,0,0,0,8.76,0
2011,2012,2012/06/12,2012/07/13,9.79,,,,0.36,0,0.36,0,0,0,0.36,10.3,3.47
2010,2011,2011/06/09,,,,,,0,0,0,0,0,0,0,14.2,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,14.3,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,7.05,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,6.54,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,8.2,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,6.78,0
2004,2005,,,,2005/08/15,9.4,,0,0,0,0,0.15,0.15,0.15,8.93,1.68
2003,2004,2004/05/18,2004/07/15,13.15,2004/07/15,13.15,,0.5,0,0.5,0.17,0.33,0.5,1,15.2,6.58
2002,2003,2003/05/29,,,2003/07/11,15.7,,0,0,0,0.31,0.73,1.04,1.04,15.6,6.69
2001,2002,2002/05/24,,,,,,0,0,0,1.2,0.8,2,2,21.8,9.17
2000,2001,2001/04/27,,,2001/06/14,,,0,0,0,2.5,0,2.5,2.5,37.4,6.69
1999,2000,2000/03/31,,,2000/05/24,70,,0,0,0,2.5,0,2.5,2.5,76.3,3.27
1998,1999,1999/03/12,,,1999/06/04,67.5,,0,0,0,2,1,3,3,73.5,4.08
1997,1998,,,,,,,0,0,0,5,0,5,5,,
1996,1997,,,,,,,0,0,0,6,0,6,6,,
1995,1996,,,,,,,5,0,5,0,0,0,5,,
