盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,2018/07/09,968,2018/07/09,968,2018/08/08(即將發放),14.22,0.64,14.86,1.98,0,1.98,16.85,671.2,2.51
2016,2017,2017/06/07,2017/06/22,108.5,,,2017/07/12,2.55,0.45,3,0,0,0,3,154.8,1.94
2015,2016,2016/06/03,2016/06/21,52.4,,,2016/07/07,1.55,0.45,2,0,0,0,2,57.3,3.49
2014,2015,2015/06/12,2015/06/30,49,,,2015/07/15,1.32,2.68,4,0,0,0,4,53.9,7.42
2013,2014,2014/06/11,2014/06/26,20.95,,,,0.1,0,0.1,0,0,0,0.1,24.9,0.41
2012,2013,2013/06/18,,,,,,0,0,0,0,0,0,0,9.84,0
2011,2012,2012/06/13,,,,,,0,0,0,0,0,0,0,8.81,0
2010,2011,2011/06/10,2011/09/20,9.17,,,,0.1,0,0.1,0,0,0,0.1,12,0.83
2009,2010,2010/06/18,2010/12/07,13.85,,,,0.15,0,0.15,0,0,0,0.15,13.2,1.13
2008,2009,2009/06/16,2009/07/14,6.92,,,,0.1,0,0.1,0,0,0,0.1,7.55,1.32
2007,2008,2008/06/13,2008/07/22,9.08,,,,0.31,0,0.31,0,0,0,0.31,8.32,3.77
2006,2007,2007/06/13,2007/07/16,15,,,,0.5,0,0.5,0,0,0,0.5,13.5,3.69
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,12.4,0
2004,2005,,,,,,,0,0,0,0,0,0,0,11.4,0
2003,2004,2004/06/18,,,,,,0,0,0,0,0,0,0,15.2,0
2002,2003,2003/06/25,,,,,,0,0,0,0,0,0,0,11.7,0
2001,2002,2002/06/18,,,2002/08/28,,,0,0,0,0,0.8,0.8,0.8,18.2,4.4
2000,2001,,,,,,,0,0,0,3,0,3,3,32.2,9.31
1999,2000,2000/06/14,,,2000/07/20,42.16,,0,0,0,0.7,0.8,1.5,1.5,40.1,3.74
1998,1999,,,,,,,0.5,0,0.5,0.6,0.5,1.1,1.6,31,5.16
1997,1998,1998/06/02,,,,,,0,0,0,2,2,4,4,61.6,6.5
1996,1997,1997/05/14,,,1997/07/23,86,,0,0,0,2,2,4,4,93,4.3
1995,1996,1996/04/23,,,1996/05/14,36.31,,0,0,0,3,1,4,4,48.2,8.3
1994,1995,1995/04/28,,,1995/05/23,81,,0,0,0,1.96,3.04,5,5,75.4,6.63
1993,1994,1994/04/19,,,,,,0,0,0,2.1,1.5,3.6,3.6,94,3.83
1992,1993,1993/06/03,,,1993/08/11,,,0,0,0,1,1.5,2.5,2.5,63.6,3.93
1991,1992,1992/04/14,,,1993/01/20,,,0,0,0,1,2,3,3,,
1990,1991,1991/04/29,,,1991/06/13,,,0,0,0,1.2,1.6,2.8,2.8,,
1989,1990,,,,,,,0,0,0,2.22,1.52,3.74,3.74,,
1987,1988,,,,,,,0,0,0,10.8,0,10.8,10.8,,
1986,1987,,,,,,,0,0,0,3.25,0,3.25,3.25,,
