盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/13,2018/07/02,16.7,,,2018/08/02(即將發放),0.5,0,0.5,0,0,0,0.5,18.5,2.7
2016,2017,2017/06/08,,,,,,0,0,0,0,0,0,0,15.8,0
2015,2016,2016/06/17,,,,,,0,0,0,0,0,0,0,13.5,0
2014,2015,2015/06/09,,,,,,0,0,0,0,0,0,0,16.8,0
2013,2014,2014/06/09,2014/07/03,25.2,,,,0.1,0,0.1,0,0,0,0.1,26.3,0.38
2012,2013,2013/06/10,2013/06/27,26.25,,,,0.1,0,0.1,0,0,0,0.1,29,0.34
2011,2012,2012/06/05,2012/07/17,26.35,2012/07/17,26.35,,0.45,0,0.45,0.45,0,0.45,0.9,29.6,3.04
2010,2011,2011/05/25,2011/07/05,45.7,2011/07/05,45.7,,0.6,0,0.6,1,0,1,1.6,39.3,4.07
2009,2010,2010/05/26,2010/07/13,29.7,2010/07/13,29.7,,0.2,0,0.2,0.3,0,0.3,0.5,31.9,1.57
2008,2009,2009/06/10,2009/08/10,20.55,2009/08/10,20.55,,0.2,0,0.2,0.3,0,0.3,0.5,22,2.27
2007,2008,2008/06/11,2008/07/22,24,2008/07/22,24,,0.4,0,0.4,0.8,0,0.8,1.2,28.2,4.26
2006,2007,2007/06/08,2007/07/26,29.7,2007/07/26,29.7,,0.24,0,0.24,0.96,0,0.96,1.2,31.2,3.85
2005,2006,2006/06/09,2006/07/13,22.35,2006/07/13,22.35,,0.4,0,0.4,0.8,0,0.8,1.2,25.1,4.78
2004,2005,2005/04/29,2005/06/14,28,2005/06/14,28,,0.5,0,0.5,1,0,1,1.5,27.6,5.43
2003,2004,2004/05/13,2004/06/23,24.9,2004/06/23,24.9,,0.4,0,0.4,0.8,0,0.8,1.2,28.5,4.2
2002,2003,2003/05/28,2003/07/14,21.5,2003/07/14,21.5,,0.3,0,0.3,0.7,0,0.7,1,23.7,4.21
2001,2002,2002/05/31,2002/06/20,24.4,,,,1,0,1,0,0,0,1,23,4.34
2000,2001,2001/03/30,2001/05/22,22,2001/05/22,22,,0.8,0,0.8,0.81,0,0.81,1.61,23.9,6.75
1999,2000,2000/04/28,2000/05/25,26.45,,,,1.25,0,1.25,0,0,0,1.25,30,4.16
1998,1999,,,,,,,1.35,0,1.35,0,0,0,1.35,26.4,5.11
1997,1998,,,,,,,0.76,0,0.76,1.09,0,1.09,1.85,38.7,4.79
1996,1997,1997/03/28,,,1997/04/29,53,,0,0,0,1.9,0,1.9,1.9,49.8,3.82
1995,1996,1996/03/28,1996/05/07,51,1996/05/07,51,,0.35,0,0.35,1.5,0,1.5,1.85,55.9,3.31
1994,1995,1995/03/31,1995/05/25,50.56,1995/05/25,50.56,,0.35,0,0.35,1.5,0,1.5,1.85,52.3,3.54
1993,1994,1994/04/01,1994/04/25,43.2,1994/09/14,54.5,,0.35,0,0.35,1,0,1,1.35,48.4,2.79
1992,1993,1993/03/26,1993/04/20,36.7,1993/06/29,36.8,,0.35,0,0.35,1,0,1,1.35,38.6,3.5
1991,1992,1992/03/25,1992/04/14,39.3,1992/07/14,33.7,,0.46,0,0.46,0,1.04,1.04,1.5,37.3,4.03
1990,1991,1991/03/12,,,1991/06/05,54.66,,0,0,0,1.8,0,1.8,1.8,50.9,3.53
1989,1990,,,,,,,0,0,0,2,0,2,2,,
1988,1989,,,,,,,0,0,0,1.8,0,1.8,1.8,,
1987,1988,,,,,,,0,0,0,1.8,0,1.8,1.8,,
1986,1987,,,,,,,0,0,0,1.6,0,1.6,1.6,,
1985,1986,,,,,,,0,0,0,1.4,0,1.4,1.4,,
1984,1985,,,,,,,0.6,0,0.6,1.2,0.4,1.6,2.2,,
1983,1984,,,,,,,0.72,0,0.72,0.72,0.76,1.48,2.2,,
