盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,0,0,0,0,0,0,0,61.9,0
2016,2017,2017/06/15,,,,,,0,0,0,0,0,0,0,72.1,0
2015,2016,2016/06/24,,,,,,0,0,0,0,0,0,0,86.6,0
2014,2015,2015/06/02,2015/08/11,57.1,,,2015/09/08,0.38,0,0.38,0,0,0,0.38,96.5,0.39
2013,2014,2014/06/19,,,,,,0,0,0,0,0,0,0,140,0
2012,2013,2013/06/21,2013/07/23,166.5,,,,2,0,2,0,0,0,2,208.4,0.96
2011,2012,2012/06/12,2012/07/05,357,,,,40,0,40,0,0,0,40,381.4,10.49
2010,2011,2011/06/15,2011/07/20,815,2011/07/20,815,,37,0,37,0.5,0,0.5,37.5,887.1,4.23
2009,2010,2010/06/18,2010/07/28,519,2010/07/28,519,,26,0,26,0.5,0,0.5,26.5,549.6,4.82
2008,2009,2009/06/19,2009/08/03,400.5,2009/08/03,400.5,,27,0,27,0.5,0,0.5,27.5,390.7,7.04
2007,2008,2008/06/13,2008/07/15,494,2008/07/15,494,,34,0,34,3,0,3,37,576.9,6.41
2006,2007,2007/06/20,2007/08/14,407,2007/08/14,407,,27,0,27,3,0,3,30,548.6,5.47
2005,2006,2006/05/02,2006/07/26,725,2006/07/26,725,,14,0,14,2,0,2,16,825.3,1.94
2004,2005,2005/06/13,2005/08/04,376,2005/08/04,376,,5,0,5,2,0,2,7,320.5,2.18
2003,2004,2004/06/16,2004/08/12,97,2004/08/12,97,,3,0,3,2,0,2,5,135.8,3.68
2002,2003,2003/06/26,2003/08/28,104.5,2003/08/28,104.5,,2,0,2,2,0,2,4,134.8,2.97
2001,2002,2002/03/14,2002/06/16,140.95,2002/06/16,140.95,,1,0,1,2,0,2,3,150.8,1.99
2000,2001,2001/04/23,,,,,,0,0,0,0,0,0,0,,
1999,2000,2000/04/24,,,,,,0,0,0,0,0,0,0,,
1998,1999,,,,,,,0,0,0,0,0,0,0,,
