盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,,2018/01/29,85.3,,,,2.2,0,2.2,0,0,0,2.2,82.4,2.67
2016,2017,,2017/07/31,81.4,,,,0.7,0,0.7,0,0,0,0.7,78.8,0.89
2016,2017,,2017/02/08,71.6,,,,1.7,0,1.7,0,0,0,1.7,78.8,2.16
2015,2016,,2016/07/28,68.85,,,,0.85,0,0.85,0,0,0,0.85,66.3,1.28
2014,2015,,2015/10/26,63.9,,,,2,0,2,0,0,0,2,66.3,3.01
2013,2014,,2014/10/24,63.5,,,,1.55,0,1.55,0,0,0,1.55,63.7,2.43
2012,2013,,2013/10/24,57.35,,,,1.35,0,1.35,0,0,0,1.35,56.2,2.4
2011,2012,,2012/10/24,51.05,,,,1.85,0,1.85,0,0,0,1.85,52.3,3.54
2010,2011,,2011/10/26,51.65,,,,1.95,0,1.95,0,0,0,1.95,56.6,3.45
2009,2010,,2010/10/25,54.9,,,,2.2,0,2.2,0,0,0,2.2,54.7,4.02
2008,2009,,2009/10/23,52.7,,,,1,0,1,0,0,0,1,45.3,2.21
2007,2008,,2008/10/24,33.51,,,,2,0,2,0,0,0,2,51.3,3.9
2006,2007,,2007/10/24,68.1,,,,2.5,0,2.5,0,0,0,2.5,62,4.03
2005,2006,,2006/10/26,53.4,,,,4,0,4,0,0,0,4,53.9,7.43
2004,2005,,2005/05/19,44.84,,,,1.85,0,1.85,0,0,0,1.85,47.3,3.91
