盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,,,,,,0.1,0,0.1,0,0,0,0.1,7.46,1.34
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,7.01,0
2015,2016,2016/06/16,2016/09/10,7.02,2016/09/10,7.02,2016/10/14,0.15,0,0.15,0.15,0,0.15,0.3,7.24,4.14
2014,2015,2015/06/17,2015/08/31,7.71,2015/08/31,7.71,2015/10/05,0.2,0,0.2,0.2,0,0.2,0.4,9.38,4.31
2013,2014,2014/06/17,2014/07/10,10.05,,,,0.41,0,0.41,0,0,0,0.41,10.3,3.98
2012,2013,2013/06/14,2013/09/03,12.1,2013/09/03,12.1,,0.5,0,0.5,0.5,0,0.5,1,13.6,7.34
2011,2012,2012/06/19,,,,,,0,0,0,0,0,0,0,14.3,0
2010,2011,2011/06/21,,,2011/08/16,11.45,,0,0,0,0.08,0.42,0.5,0.5,12.3,4.07
2009,2010,2010/06/18,2010/09/14,16.05,2010/09/14,16.05,,0.2,0,0.2,0,0.3,0.3,0.5,14.2,3.53
2008,2009,2009/06/19,,,2009/09/14,13.15,,0,0,0,0,0.5,0.5,0.5,13.5,3.7
2007,2008,2008/06/13,2008/09/16,13.45,2008/09/16,13.45,,0.5,0,0.5,0.2,0.3,0.5,1,17.8,5.62
2006,2007,2007/06/15,2007/08/09,22.5,2007/08/09,22.5,,0.6,0,0.6,0.6,0,0.6,1.2,19.8,6.05
2005,2006,2006/06/16,2006/08/25,12.25,,,,0.3,0,0.3,0,0,0,0.3,12,2.49
2004,2005,2005/06/17,2005/07/05,8.93,,,,0.3,0,0.3,0,0,0,0.3,8.18,3.67
2003,2004,2004/06/18,2004/08/05,6.85,2004/08/05,6.85,,0.4,0,0.4,0.2,0,0.2,0.6,8.52,7.04
2002,2003,2003/06/20,2003/08/04,6.85,,,,0.5,0,0.5,0,0,0,0.5,7.15,6.99
2001,2002,2002/06/28,,,,,,0,0,0,0.2,0.5,0.7,0.7,7.38,9.49
2000,2001,2001/05/30,,,,,,0,0,0,0,0,0,0,5.97,0
1999,2000,2000/05/25,,,,,,0,0,0,0.5,1,1.5,1.5,11.5,13.02
1998,1999,1999/05/27,,,,,,0,0,0,1.2,1,2.2,2.2,27.8,7.91
1997,1998,,,,,,,0,0,0,0.8,0.4,1.2,1.2,28.6,4.2
1996,1997,1997/05/08,,,,,,0,0,0,0,0,0,0,24.2,0
1995,1996,1996/05/03,1996/07/15,22.3,1996/07/15,21.23,,0.5,0,0.5,0.5,0,0.5,1,23.8,4.19
1994,1995,1995/05/10,,,1995/07/06,32.28,,0,0,0,1.8,0,1.8,1.8,36.5,4.93
1993,1994,1994/05/11,1994/06/08,64.5,1994/08/03,55.08,,0.5,0,0.5,1,0.8,1.8,2.3,60.1,3.83
1992,1993,1993/05/16,,,,,,0,0,0,0,0,0,0,67.4,0
1991,1992,1992/03/22,,,1992/04/28,,,0,0,0,1.8,0.5,2.3,2.3,,
1990,1991,1991/04/23,,,1991/07/15,,,0,0,0,1.8,1.4,3.2,3.2,,
