盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,,,,,,0,0,0,0,0,0,0,6.61,0
2016,2017,2017/06/16,,,,,,0,0,0,0,0,0,0,4.04,0
2015,2016,2016/06/07,,,,,,0,0,0,0,0,0,0,3.6,0
2014,2015,2015/06/02,,,,,,0,0,0,0,0,0,0,3.74,0
2013,2014,2014/06/12,,,,,,0,0,0,0,0,0,0,4.67,0
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,5.08,0
2011,2012,2012/06/15,,,,,,0,0,0,0,0,0,0,4.92,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,6.22,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,8.28,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,7.12,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,8.22,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,12,0
2005,2006,2006/06/15,,,,,,0,0,0,0,0,0,0,9.9,0
2004,2005,2005/06/14,,,,,,0,0,0,0,0,0,0,13.3,0
2003,2004,2004/06/15,2004/07/15,15.5,,,,1,0,1,0,0,0,1,20.6,4.84
2002,2003,2003/05/13,,,,,,0,0,0,0,0,0,0,22.2,0
2001,2002,2002/05/17,2002/07/09,18.82,2002/07/09,18.82,,0.4,0,0.4,1,1,2,2.4,21,11.41
2000,2001,2001/05/04,2001/06/28,31.8,2001/06/28,31.8,,0.3,0,0.3,1.5,1,2.5,2.8,32.5,8.62
1999,2000,2000/04/29,,,2000/06/15,,,0,0,0,6,0,6,6,101,5.94
1998,1999,1999/04/30,,,1999/06/15,102.5,,0,0,0,2.5,1.5,4,4,109.3,3.66
1997,1998,1998/04/18,,,1998/06/10,51,,0,0,0,3.3,1,4.3,4.3,73.8,5.82
1996,1997,1997/05/13,,,1997/06/20,76.8,,0,0,0,1.5,1,2.5,2.5,79.5,3.14
1995,1996,1996/04/27,,,1996/06/15,30.7,,0,0,0,0.5,1,1.5,1.5,34.8,4.32
1994,1995,,,,,,,0,0,0,0.5,1,1.5,1.5,40.1,3.74
1993,1994,1994/04/23,,,1994/06/23,55,,0,0,0,3,2,5,5,64.6,7.74
1992,1993,1993/04/22,,,1993/06/12,65,,0,0,0,2,2,4,4,65.4,6.12
1991,1992,1992/04/11,,,1992/06/22,58.8,,0,0,0,1.2,0,1.2,1.2,65,1.85
1990,1991,1991/05/11,,,1991/08/12,,,0,0,0,0.6,0,0.6,0.6,,
1989,1990,1990/04/07,,,1990/08/22,,,0,0,0,1.1,0,1.1,1.1,,
1988,1989,,,,,,,0,0,0,0.6,0,0.6,0.6,,
1987,1988,,,,,,,0,0,0,1.8,0,1.8,1.8,,
1986,1987,,,,,,,1.3,0,1.3,3,0,3,4.3,,
