盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/07/19(即將除息),,,,2018/08/10(即將發放),0.1,0,0.1,0,0,0,0.1,14,0.71
2016,2017,2017/06/23,2017/07/20,15.1,,,2017/08/11,0.1,0,0.1,0,0,0,0.1,15.3,0.65
2015,2016,2016/06/17,2016/07/21,15.25,,,2016/08/11,0.2,0,0.2,0,0,0,0.2,15.1,1.32
2014,2015,2015/06/18,2015/07/23,13.7,,,2015/08/11,0.2,0,0.2,0,0,0,0.2,15.4,1.3
2013,2014,2014/06/27,2014/07/24,15.75,,,2014/08/11,0.2,0,0.2,0,0,0,0.2,16.2,1.23
2012,2013,2013/06/24,2013/07/22,15.1,,,,0.1,0,0.1,0,0,0,0.1,15.2,0.66
2011,2012,2012/06/18,2012/07/24,11.55,,,,0.1,0,0.1,0,0,0,0.1,12.2,0.82
2010,2011,2011/06/29,2011/07/28,12.6,,,,0.1,0,0.1,0,0,0,0.1,11.7,0.85
2009,2010,2010/06/25,2010/07/22,11.3,,,,0.2,0,0.2,0,0,0,0.2,11.9,1.68
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,10.6,0
2007,2008,2008/06/13,2008/07/09,10.5,,,,0.4,0,0.4,0,0,0,0.4,11.4,3.5
2006,2007,2007/06/15,2007/07/18,14.5,,,,0.3,0,0.3,0,0,0,0.3,11.6,2.58
2005,2006,2006/06/16,2006/07/18,6.52,,,,0.5,0,0.5,0,0,0,0.5,7.32,6.83
2004,2005,2005/06/10,2005/07/07,6.67,,,,0.25,0,0.25,0,0,0,0.25,6.84,3.65
2003,2004,2004/06/11,,,2004/08/12,7.55,,0,0,0,0.5,0,0.5,0.5,9.1,5.49
2002,2003,2003/06/02,2003/06/20,6.8,,,,0.5,0,0.5,0,0,0,0.5,7.11,7.03
2001,2002,2002/06/14,,,,,,0,0,0,0,0,0,0,5.69,0
2000,2001,2001/05/18,,,,,,0,0,0,0,0,0,0,5.06,0
1999,2000,2000/05/22,2000/06/22,,2000/08/23,,,0.25,0,0.25,0,0.25,0.25,0.5,8.13,6.15
1998,1999,1999/05/28,1999/06/23,,,,,0.4,0,0.4,0,0,0,0.4,11,3.63
1997,1998,1998/05/19,,,,,,0,0,0,0,1,1,1,17.4,5.75
1996,1997,1997/04/30,,,1997/07/07,,,0,0,0,1.5,0,1.5,1.5,23.8,6.3
1995,1996,1996/04/27,1996/05/22,,1996/07/25,,,0.5,0,0.5,1,0,1,1.5,25.6,5.86
1994,1995,1995/04/29,1995/05/25,31.5,,,,1.8,0,1.8,0,0,0,1.8,29.2,6.17
1993,1994,,,,,,,2.05,0,2.05,0,0,0,2.05,41.6,4.92
1992,1993,1993/03/26,1993/03/30,,1993/07/27,,,1,0,1,1.32,0.18,1.5,2.5,,
1991,1992,1992/03/27,1992/03/28,,1992/07/21,,,0.4,0,0.4,1.8,0.2,2,2.4,,
