盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,,,,,,0,0,0,0,0,0,0,8.37,0
2016,2017,2017/06/14,,,,,,0,0,0,0,0,0,0,7.87,0
2015,2016,2016/06/13,,,,,,0,0,0,0,0,0,0,7.49,0
2014,2015,2015/06/15,,,,,,0,0,0,0,0,0,0,7.79,0
2013,2014,2014/06/17,,,,,,0,0,0,0,0,0,0,11.4,0
2012,2013,2013/06/14,2013/07/29,7.63,,,,0.03,0.07,0.1,0,0,0,0.1,7.65,1.31
2011,2012,2012/06/15,2012/07/17,8.73,,,,0.1,0,0.1,0,0,0,0.1,8.5,1.18
2010,2011,2011/06/15,,,,,,0,0,0,0,0,0,0,9.15,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,12.4,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,9.08,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,6.67,0
2006,2007,2007/06/13,2007/07/30,16.95,2007/07/30,16.95,,0.2,0,0.2,0.4,0,0.4,0.6,16.2,3.69
2005,2006,2006/06/14,2006/08/30,13.1,2006/08/30,13.1,,0.51,0,0.51,0.51,0,0.51,1.02,16.9,6.03
2004,2005,2005/06/14,2005/08/04,21.75,2005/08/04,21.75,,0.2,0,0.2,0.03,0.57,0.6,0.8,22.7,3.53
2003,2004,2004/06/28,2004/08/24,13,2004/08/24,13,,0.74,0,0.74,0.74,0,0.74,1.48,18.7,7.89
2002,2003,2003/06/27,2003/08/18,24,2003/08/18,24,,0.35,0,0.35,0.81,0,0.81,1.15,23.3,4.95
2001,2002,2002/05/31,,,2002/08/30,,,0,0,0,0.67,0.33,1,1,33.4,2.99
2000,2001,2001/05/22,,,2001/07/09,,,0,0,0,1.5,1,2.5,2.5,23,10.86
1999,2000,2000/06/30,,,2000/07/24,,,0,0,0,3,0,3,3,19.8,15.17
1998,1999,1999/07/22,,,1999/08/25,,,0,0,0,4,0,4,4,,
1997,1998,,,,,,,0,0,0,0.75,1,1.75,1.75,,
