盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/05,,,,,,4.5,1,5.5,0,0,0,5.5,117.2,4.69
2016,2017,2017/06/08,2017/09/07,110.5,,,2017/10/13,4,1,5,0,0,0,5,109.4,4.57
2015,2016,2016/06/07,2016/09/01,123,,,2016/10/05,3,1,4,0,0,0,4,98.4,4.06
2014,2015,2015/06/09,2015/09/02,53.2,,,2015/10/07,6,0,6,0,0,0,6,80.8,7.42
2013,2014,2014/06/24,2014/08/26,105,,,2014/10/02,5,0,5,0,0,0,5,96.9,5.16
2012,2013,2013/06/21,2013/08/15,67.2,2013/08/15,67.2,,1.2,2.2,3.4,0.1,0,0.1,3.5,71.8,4.87
2011,2012,2012/06/12,2012/08/22,55.4,2012/08/22,55.4,,2,0.3,2.3,0.1,0,0.1,2.4,56.9,4.22
2010,2011,2011/06/15,2011/08/24,41.05,2011/08/24,41.05,,2.5,0,2.5,0.1,0,0.1,2.6,53.8,4.83
2009,2010,2010/06/15,2010/08/24,68.8,2010/08/24,68.8,,3.85,0,3.85,0.1,0,0.1,3.95,76.9,5.14
2008,2009,2009/06/10,2009/08/24,64.3,2009/08/24,64.3,,1.6,0,1.6,0.1,0,0.1,1.7,63.3,2.68
2007,2008,2008/06/13,2008/08/22,69.2,2008/08/22,69.2,,3,0,3,0.1,0.1,0.2,3.2,71.1,4.5
2006,2007,2007/06/11,2007/08/22,139,2007/08/22,139,,3.5,0,3.5,0.1,0.4,0.5,4,110.8,3.61
2005,2006,2006/06/12,2006/08/11,35.7,2006/08/11,35.7,,1.75,0,1.75,0.1,0.4,0.5,2.25,40,5.62
2004,2005,2005/06/13,2005/08/10,37.15,2005/08/10,37.15,,1.5,0,1.5,0.1,0.4,0.5,2,34.7,5.77
2003,2004,2004/06/01,2004/07/23,27.5,2004/07/31,,,1.8,0,1.8,0.26,0.77,1.03,2.83,44,6.43
2002,2003,2003/06/09,2003/07/22,58.5,2003/07/22,58.5,,1.75,0,1.75,2,0,2,3.75,73.2,5.13
2001,2002,2002/06/03,2002/07/08,87.5,2002/07/08,87.5,,0.5,0,0.5,2.5,0.5,3,3.5,128.8,2.72
2000,2001,2001/05/30,2001/07/16,96,2001/07/16,96,,0.5,0,0.5,4,1,5,5.5,138.4,3.97
1999,2000,,,,,,,1,0,1,3,1,4,5,191.4,2.61
1998,1999,1999/04/30,,,1999/06/11,,,0,0,0,2,1,3,3,102.8,2.92
1997,1998,,,,,,,0,0,0,4.1,0,4.1,4.1,124.9,3.28
1996,1997,1997/05/05,,,1997/06/18,,,0,0,0,2.79,0.46,3.25,3.25,126.3,2.57
1995,1996,,,,,,,0,0,0,1.8,0,1.8,1.8,,
1994,1995,,,,,,,0,0,0,3.5,0,3.5,3.5,,
1993,1994,,,,,,,0.5,0,0.5,1.67,0,1.67,2.17,,
1992,1993,,,,,,,1,0,1,2.5,0,2.5,3.5,,
