盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,,,,,,0.6,0.2,0.8,0,0,0,0.8,65.8,1.22
2016,2017,2017/06/08,2017/08/02,24.2,,,2017/08/28,0.35,0.15,0.5,0,0,0,0.5,23.9,2.09
2015,2016,2016/06/13,2016/07/08,16.3,,,2016/08/02,0.2,0,0.2,0,0,0,0.2,16.8,1.2
2014,2015,2015/06/02,2015/06/29,13.85,,,2015/07/21,0.4,0,0.4,0,0,0,0.4,15.5,2.59
2013,2014,2014/06/20,2014/08/13,17.75,2014/08/13,17.75,2014/09/30,0.14,0,0.14,0.1,0,0.1,0.24,18,1.32
2012,2013,2013/06/13,2013/08/08,15.35,2013/08/08,15.35,,0.15,0,0.15,0.2,0,0.2,0.35,16,2.19
2011,2012,2012/06/05,2012/07/25,15.75,2012/07/25,15.75,,0.3,0,0.3,0.4,0,0.4,0.7,18.4,3.82
2010,2011,2011/05/27,2011/07/26,24.1,2011/07/26,24.1,,1,0,1,0.8,0,0.8,1.8,26.4,6.79
2009,2010,2010/06/09,2010/08/25,36.35,2010/08/25,36.35,,0.59,0,0.59,0.59,0,0.59,1.19,37.7,3.15
2008,2009,2009/06/23,2009/08/19,20.65,2009/08/19,20.65,,0.4,0,0.4,0.4,0,0.4,0.8,20.6,3.89
2007,2008,2008/06/13,2008/08/20,20.05,2008/08/20,20.05,,0.3,0,0.3,0.71,0,0.71,1.01,22,4.6
2006,2007,2007/08/22,2007/10/11,35.05,2007/10/11,35.05,,0.2,0,0.2,1.21,0,1.21,1.41,71,1.99
2005,2006,2006/06/02,2006/07/26,30,2006/07/26,30,,0.7,0,0.7,1,0,1,1.7,30.8,5.51
2004,2005,2005/06/16,2005/08/10,17.85,2005/08/10,17.85,,0.6,0,0.6,0.5,0.1,0.6,1.2,18.9,6.34
2003,2004,2004/06/18,2004/07/28,21.8,2004/07/28,21.8,,1.2,0,1.2,0.8,0,0.8,2,25.7,7.78
2002,2003,2003/05/27,2003/07/15,32,2003/07/15,32,,0.5,0,0.5,1,0,1,1.5,27.7,5.42
2001,2002,2002/05/21,,,,,,0,0,0,2,0,2,2,33,6.06
2000,2001,2001/05/15,2001/06/14,39.91,2001/06/14,39.91,,0.5,0,0.5,4.5,0,4.5,5,45.3,11.05
1999,2000,2000/03/27,,,2000/05/16,,,0,0,0,2,0,2,2,112.7,1.78
1998,1999,1999/06/22,,,1999/07/25,,,0,0,0,1,0,1,1,61.2,1.63
1997,1998,,,,,,,0,0,0,0,0,0,0,,
1996,1997,,,,,,,0,0,0,4,0,4,4,,
1995,1996,,,,,,,0,0,0,5,0,5,5,,
1994,1995,,,,,,,0,0,0,11,0,11,11,,
1993,1994,,,,,,,0,0,0,3.6,0,3.6,3.6,,
