盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/07/17,75.1,2018/07/17,75.1,2018/08/10(即將發放),4,0,4,0,0.25,0.25,4.25,85.4,4.97
2016,2017,2017/06/14,2017/07/17,80,2017/07/17,80,2017/08/11,4.75,0,4.75,0,0.25,0.25,5,90.8,5.51
2015,2016,2016/06/22,2016/08/02,90.6,2016/08/02,90.6,2016/08/25,4.5,0,4.5,0.1,0.25,0.35,4.85,82.1,5.91
2014,2015,2015/06/22,2015/07/31,70.2,2015/07/31,70.2,2015/08/21,4,0,4,0,0.35,0.35,4.35,85.2,5.11
2013,2014,2014/06/16,2014/08/08,103.5,2014/08/08,103.5,2014/08/21,6.9,0,6.9,0.1,0.25,0.35,7.25,132.1,5.48
2012,2013,2013/06/14,2013/07/18,128,2013/07/18,128,,6,0,6,0.1,0.25,0.35,6.35,139.5,4.55
2011,2012,2012/06/18,2012/08/01,80.3,2012/08/01,80.3,,4.98,0,4.98,0.1,0.25,0.35,5.33,94.2,5.66
2010,2011,2011/06/15,2011/07/27,79.1,2011/07/27,79.1,,2.38,0,2.38,0.1,0.25,0.35,2.72,71.6,3.81
2009,2010,2010/06/17,2010/08/02,47.76,2010/08/02,47.76,,0.96,0,0.96,0.1,0.34,0.43,1.4,49.9,2.8
2008,2009,2009/06/10,2009/07/15,29.76,2009/07/15,29.76,,1.2,0,1.2,0.1,0.25,0.35,1.55,31.1,4.99
2007,2008,2008/06/25,2008/07/29,43.6,2008/07/29,43.6,,2.44,0,2.44,0.1,0.25,0.36,2.8,45.3,6.18
2006,2007,2007/06/26,2007/07/27,192.59,2007/07/27,192.59,,4,0,4,0.1,0.5,0.6,4.6,124.7,3.69
2005,2006,2006/05/19,2006/06/19,,2006/06/19,,,1,0,1,3,1,4,5,81,6.18
2004,2005,2005/06/28,,,2005/08/04,,,0,0,0,2.5,1,3.5,3.5,,
