盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/07/12,90,,,2018/08/16(即將發放),5,0,5,0,0,0,5,90,5.55
2016,2017,2017/06/22,2017/07/10,69.5,,,2017/08/14,5,0,5,0,0,0,5,76,6.58
2015,2016,2016/06/27,2016/07/13,76.4,,,2016/08/16,5,0,5,0,0,0,5,78.4,6.37
2014,2015,2015/06/24,2015/07/13,80.3,,,2015/08/17,5,0,5,0,0,0,5,91.3,5.48
2013,2014,2014/06/24,2014/08/11,109,2014/08/11,109,2014/09/15,5,0,5,1,0,1,6,104.8,5.73
2012,2013,2013/06/26,2013/07/15,79,,,,5,0,5,0,0,0,5,82.7,6.04
2011,2012,2012/06/27,2012/07/12,59,,,,4,0,4,0,0,0,4,66.8,5.99
2010,2011,2011/06/24,2011/07/22,69.9,,,,2.99,0,2.99,0,0,0,2.99,51.7,5.77
2009,2010,2010/05/26,2010/07/09,29.54,2010/07/09,29.54,,1.5,0,1.5,1,0,1,2.5,31.5,7.94
2008,2009,2009/06/19,2009/09/18,27.67,2009/09/18,27.67,,1,0,1,0.5,0,0.5,1.5,25.6,5.86
2007,2008,2008/06/13,2008/09/22,22.68,2008/09/22,22.68,,3,0,3,0.5,0,0.5,3.5,33.1,10.58
2006,2007,2007/06/14,2007/09/11,42.9,2007/09/11,42.9,,2.06,0,2.06,0.5,0,0.5,2.56,45.8,5.58
2005,2006,2006/04/28,2006/06/13,,2006/06/13,,,1.5,0,1.5,0.7,0.8,1.5,3,44.8,6.69
2004,2005,2005/06/17,2005/09/05,,2005/09/05,,,0.75,0,0.75,0.8,0.65,1.45,2.2,,
2003,2004,2004/06/17,2004/07/26,,2004/07/26,,,0.2,0,0.2,0.7,0.23,0.93,1.13,,
