盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/05,10.65,,,2018/07/27(即將發放),0.5,0,0.5,0,0,0,0.5,11.5,4.36
2016,2017,2017/06/13,2017/06/29,9.41,,,2017/07/28,0.28,0,0.28,0,0,0,0.28,10.1,2.77
2015,2016,2016/06/21,2016/07/08,7.94,,,2016/07/29,0.26,0,0.26,0,0,0,0.26,8.48,3.07
2014,2015,2015/06/23,2015/07/15,9.15,,,2015/08/07,0.6,0,0.6,0,0,0,0.6,9.3,6.45
2013,2014,2014/06/26,2014/07/29,11.2,,,2014/08/15,0.75,0,0.75,0,0,0,0.75,10.4,7.2
2012,2013,2013/06/14,2013/07/30,9.55,,,,0.22,0,0.22,0,0,0,0.22,9.81,2.24
2011,2012,2012/06/12,2012/07/30,9.34,,,,0.3,0,0.3,0,0,0,0.3,9.87,3.04
2010,2011,2011/06/22,2011/08/08,11.6,,,,0.6,0,0.6,0,0,0,0.6,12,5.01
2009,2010,2010/06/15,2010/07/30,13.65,,,,0.5,0,0.5,0,0,0,0.5,14.2,3.51
2008,2009,2009/06/16,2009/07/14,10.35,,,,0.26,0,0.26,0,0,0,0.26,11.2,2.33
2007,2008,2008/06/13,2008/07/18,18.8,,,,1.6,0,1.6,0,0,0,1.6,18,8.88
2006,2007,2007/06/13,2007/07/05,25.2,,,,1.2,0,1.2,0,0,0,1.2,26.2,4.58
2005,2006,2006/06/09,2006/06/29,13.4,,,,0.8,0,0.8,0,0,0,0.8,13,6.17
2004,2005,2005/06/10,2005/07/08,8.94,,,,0.45,0,0.45,0,0,0,0.45,9.68,4.65
2003,2004,2004/05/28,2004/07/13,9.8,,,,0.5,0,0.5,0,0,0,0.5,10.1,4.96
2002,2003,2003/04/22,2003/06/06,9.5,,,,0.71,0,0.71,0,0,0,0.71,9.27,7.69
2001,2002,2002/05/07,,,,,,0,0,0,0,0,0,0,7.18,0
2000,2001,2001/04/26,2001/06/14,7.5,2001/08/30,6.6,,0.5,0,0.5,0.5,0,0.5,1,7.68,13.08
1999,2000,,,,,,,0.5,0,0.5,0.5,0,0.5,1,16.7,6
1998,1999,1999/06/04,1999/07/03,16.65,1999/09/15,14.2,,0.35,0,0.35,0.5,0.5,1,1.35,16.7,8.08
1997,1998,1998/04/28,,,1998/07/05,,,0,0,0,1,1,2,2,27.8,7.19
1996,1997,1997/05/03,,,1997/07/05,,,0,0,0,1.5,1,2.5,2.5,36.3,6.89
1995,1996,1996/05/25,1996/06/22,26.1,1996/08/14,27.45,,0.5,0,0.5,0,1,1,1.5,26.3,5.7
1994,1995,1995/04/22,,,1995/07/03,24.8,,0,0,0,0.5,1.5,2,2,26.3,7.6
1993,1994,1994/04/15,,,1994/08/09,45,,0,0,0,1.5,1,2.5,2.5,49.5,5.05
1992,1993,1993/03/16,,,1993/08/21,51,,0,0,0,2,0,2,2,59.7,3.35
1991,1992,1992/04/21,,,1992/11/09,,,0,0,0,1.96,0,1.96,1.96,,
1990,1991,1991/06/19,,,1991/08/24,,,0,0,0,1.55,0,1.55,1.55,,
1989,1990,,,,,,,0,0,0,2,0,2,2,,
