盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/08,2018/08/02(即將除息),,,,2018/08/24(即將發放),2,0,2,0,0,0,2,39.9,5.01
2016,2017,2017/06/08,2017/08/09,41.05,,,2017/08/29,1.5,0,1.5,0,0,0,1.5,42.7,3.51
2015,2016,2016/06/08,2016/08/10,41.5,,,2016/08/31,2,0,2,0,0,0,2,40.7,4.91
2014,2015,2015/06/10,2015/08/06,43.6,,,2015/08/28,2,0,2,0,0,0,2,51.6,3.87
2013,2014,2014/06/12,2014/07/18,55.9,,,,3,0,3,0,0,0,3,57.6,5.2
2012,2013,2013/06/11,2013/07/12,56.2,,,,2.5,0,2.5,0,0,0,2.5,59,4.24
2011,2012,2012/06/12,2012/07/25,53.2,2012/07/25,53.2,,2.5,0,2.5,0.1,0,0.1,2.6,64,4.06
2010,2011,2011/06/17,2011/08/11,80.1,2011/08/11,80.1,,2.49,0,2.49,0.1,0,0.1,2.59,66.8,3.88
2009,2010,2010/06/14,2010/07/28,55.4,2010/07/28,55.4,,2.4,0,2.4,0.1,0,0.1,2.5,59.9,4.18
2008,2009,2009/06/10,2009/07/28,65.9,2009/07/28,65.9,,2.8,0,2.8,0.2,0,0.2,3,55.1,5.45
2007,2008,2008/06/20,2008/08/08,58.7,2008/08/08,58.7,,2.5,0,2.5,0.5,0,0.5,3,57.9,5.18
2006,2007,2007/06/13,2007/08/01,91.3,2007/08/01,91.3,,3,0,3,0.5,0,0.5,3.5,98.4,3.56
2005,2006,2006/06/14,2006/08/11,116.5,2006/08/11,116.5,,1.16,0,1.16,0.97,0,0.97,2.13,119.3,1.78
2004,2005,2005/06/10,2005/07/26,89.1,2005/07/26,89.1,,1.5,0,1.5,1,0,1,2.5,89.4,2.8
2003,2004,2004/06/03,2004/07/22,40.4,2004/07/22,40.4,,1.5,0,1.5,1,0,1,2.5,60.2,4.15
2002,2003,2003/05/30,2003/07/16,67,2003/07/16,67,,1.5,0,1.5,1,0,1,2.5,66.5,3.76
2001,2002,2002/05/30,2002/07/09,,2002/07/09,,,1,0,1,1.5,0,1.5,2.5,102.4,2.44
2000,2001,2001/06/08,,,2001/07/17,,,0,0,0,2,0,2,2,77.5,2.58
1999,2000,2000/06/02,,,2000/07/20,,,0,0,0,1.5,0,1.5,1.5,104.4,1.44
1998,1999,1999/06/25,,,1999/08/17,,,0,0,0,1.26,0,1.26,1.26,107.9,1.17
1997,1998,,,,,,,0,0,0,2,0,2,2,,
1996,1997,,,,,,,0,0,0,1.5,0,1.5,1.5,,
