盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/04,,,,,,0,0,0,0,0,0,0,3.55,0
2016,2017,2017/05/19,,,,,,0,0,0,0,0,0,0,3.47,0
2015,2016,2016/06/28,,,,,,0,0,0,0,0,0,0,3.82,0
2014,2015,2015/06/11,,,,,,0,0,0,0,0,0,0,4.22,0
2013,2014,2014/06/30,,,,,,0,0,0,0,0,0,0,3.41,0
2012,2013,2013/06/28,,,,,,0,0,0,0,0,0,0,2.49,0
2011,2012,2012/06/22,,,,,,0,0,0,0,0,0,0,2.26,0
2010,2011,2011/06/10,,,,,,0,0,0,0,0,0,0,4.35,0
2009,2010,2010/06/29,,,,,,0,0,0,0,0,0,0,6.59,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,3.77,0
2007,2008,2008/06/27,,,,,,0,0,0,0,0,0,0,5.58,0
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,11.4,0
2005,2006,2006/06/20,,,,,,0,0,0,0,0,0,0,5.27,0
2004,2005,2005/06/29,,,,,,0,0,0,0,0,0,0,5.32,0
2003,2004,2004/06/24,,,,,,0,0,0,0,0,0,0,8.71,0
2002,2003,2003/06/24,,,,,,0,0,0,0,0,0,0,9.5,0
2001,2002,2002/06/11,,,2002/09/03,,,0,0,0,0.3,0.2,0.5,0.5,10.8,4.64
2000,2001,2001/06/13,2001/08/22,,2001/08/22,,,0.2,0,0.2,0.2,0.4,0.6,0.8,7.09,11.28
1999,2000,2000/05/23,,,,,,0,0,0,1,1,2,2,14.7,13.61
1998,1999,1999/05/28,,,,,,0,0,0,1,0,1,1,19.8,5.05
1997,1998,,,,,,,0,0,0,1,1,2,2,21.8,9.17
1996,1997,,,,,,,0,0,0,2.5,0,2.5,2.5,,
1995,1996,,,,,,,0,0,0,0,0,0,0,,
1994,1995,,,,,,,1,0,1,0,0,0,1,,
1993,1994,,,,,,,0.5,0,0.5,1.4,0.6,2,2.5,,
1992,1993,,,,,,,0,0,0,1,0,1,1,,
1989,1990,,,,,,,0,0,0,2,2,4,4,,
