盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/27,,,,,,0,0,0,0,0,0,0,9.99,0
2016,2017,2017/06/22,,,,,,0,0,0,0,0,0,0,10.2,0
2015,2016,2016/06/23,,,,,,0,0,0,0,0,0,0,9.99,0
2014,2015,2015/06/26,,,,,,0,0,0,0,0,0,0,9.94,0
2013,2014,2014/06/25,,,,,,0,0,0,0,0,0,0,10.5,0
2012,2013,2013/06/26,,,,,,0,0,0,0,0,0,0,10.5,0
2011,2012,2012/06/18,,,,,,0,0,0,0,0,0,0,10.6,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,12.4,0
2009,2010,2010/06/25,,,,,,0,0,0,0,0,0,0,16,0
2008,2009,2009/06/26,,,,,,0,0,0,0,0,0,0,10.8,0
2007,2008,2008/06/27,,,,,,0,0,0,0,0,0,0,12.4,0
2006,2007,2007/06/22,,,,,,0,0,0,0,0,0,0,13.8,0
2005,2006,2006/06/13,,,,,,0,0,0,0,0,0,0,13,0
2004,2005,2005/06/28,,,,,,0,0,0,0,0,0,0,13.1,0
2003,2004,2004/06/25,,,,,,0,0,0,0,0,0,0,13.4,0
2002,2003,2003/06/12,2003/07/02,12.75,,,,0.15,0,0.15,0,0,0,0.15,13.7,1.09
2001,2002,2002/06/19,2002/07/09,11.85,,,,0.3,0,0.3,0,0,0,0.3,12.6,2.38
2000,2001,2001/05/25,,,2001/08/14,11.48,,0,0,0,0.65,0.15,0.8,0.8,13.4,5.97
1999,2000,2000/06/13,,,2000/08/22,20.06,,0,0,0,1.04,0.56,1.6,1.6,21.5,7.46
1998,1999,1999/06/10,,,,,,0,0,0,1.4,0.6,2,2,24.3,8.22
1997,1998,,,,,,,0,0,0,1.5,0,1.5,1.5,,
1996,1997,1997/06/28,,,,,,0.2,0,0.2,0,0,0,0.2,,
1995,1996,,,,,,,0.5,0,0.5,0,0,0,0.5,,
1994,1995,,,,,,,1,0,1,0,0,0,1,,
1993,1994,,,,,,,1,0,1,0,0,0,1,,
