盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,,2018/09/03(即將除息),,,,,0.06,0,0.06,0,0,0,0.06,2.74,2.01
2017,2018,,2018/03/19,2.83,,,,0.04,0,0.04,0,0,0,0.04,2.74,1.41
2016,2017,,2017/08/31,2.96,,,,0.05,0,0.05,0,0,0,0.05,3.01,1.81
2016,2017,,2017/03/13,3.12,,,,0.04,0,0.04,0,0,0,0.04,3.01,1.19
2015,2016,,2016/03/17,3.25,,,,0.12,0,0.12,0,0,0,0.12,3.04,3.92
2014,2015,,2015/04/08,4.5,2015/04/08,4.5,,0,0,0.08,0.05,0,0.05,0.12,3.69,3.38
2013,2014,,2014/08/28,2.91,2014/03/13,3.16,,0.08,0,0.08,0.04,0,0.04,0.12,3.02,3.84
2012,2013,,2013/03/14,3.75,,,,0.16,0,0.16,0,0,0,0.16,3.21,4.9
2011,2012,,2012/03/13,3.88,,,,0.16,0,0.16,0,0,0,0.16,3.11,5.01
2010,2011,2011/04/05,2011/03/04,4.68,,,,0.14,0,0.14,0,0,0,0.14,3.8,3.81
2009,2010,2010/04/07,2010/03/05,4.99,,,,0.11,0,0.11,0,0,0,0.11,4.97,2.14
2008,2009,,2009/08/17,5.32,,,,0.18,0,0.18,0,0,0,0.18,5.32,3.48
2007,2008,,2008/03/04,7.83,,,,0.4,0,0.4,0,0,0,0.4,6.42,6.19
2006,2007,,2007/03/07,6.64,,,,0.35,0,0.35,0,0,0,0.35,9.12,3.84
2005,2006,,2006/02/27,5.73,,,,0.24,0,0.24,0,0,0,0.24,5.7,4.14
2004,2005,,2005/03/01,40.65,,,,2.46,0,2.46,0,0,0,2.46,14,17.51
2003,2004,,2004/03/10,36.7,,,,1.27,0,1.27,0,0,0,1.27,35.7,3.56
