盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/14,2018/07/03,10.7,,,2018/07/31(即將發放),0.5,0,0.5,0,0,0,0.5,11.4,4.41
2016,2017,2017/06/16,2017/07/04,11.35,,,2017/07/31,0.7,0,0.7,0,0,0,0.7,11.7,5.97
2015,2016,2016/06/16,2016/07/12,10.2,,,2016/08/10,0.5,0,0.5,0,0,0,0.5,10.5,4.76
2014,2015,2015/06/09,2015/06/29,10.65,,,2015/07/27,0.5,0,0.5,0,0,0,0.5,10.4,4.81
2013,2014,2014/06/17,2014/07/04,12.6,,,,1.2,0,1.2,0,0,0,1.2,11.9,10.06
2012,2013,2013/06/14,2013/07/03,10.95,,,,0.5,0,0.5,0,0,0,0.5,11.2,4.44
2011,2012,2012/06/19,2012/07/05,11.9,2012/08/23,11.55,,0.6,0,0.6,0.2,0,0.2,0.8,11.8,6.78
2010,2011,2011/06/09,2011/06/27,15.2,2011/08/25,13.15,,0.6,0,0.6,0.7,0,0.7,1.3,14.1,9.19
2009,2010,2010/06/18,2010/07/07,12.8,,,,0.55,0,0.55,0,0,0,0.55,13.8,4
2008,2009,2009/06/19,2009/07/08,10.15,2009/08/25,10.8,,0.2,0,0.2,0.3,0,0.3,0.5,10.6,4.7
2007,2008,2008/06/13,2008/07/02,13.4,2008/08/25,11.5,,0.3,0,0.3,0.4,0,0.4,0.7,12.5,5.62
2006,2007,2007/06/14,2007/07/03,14.6,2007/08/23,13.5,,0.35,0,0.35,0.75,0,0.75,1.1,14.2,7.74
2005,2006,2006/06/15,2006/07/03,13.95,2006/08/24,12.15,,1.2,0,1.2,0.5,0,0.5,1.7,14.2,11.97
2004,2005,2005/06/08,2005/06/24,19.2,2005/08/25,16.45,,1.5,0,1.5,1,0,1,2.5,18.3,13.68
2003,2004,2004/06/17,2004/07/07,19.1,2004/08/25,,,1,0,1,0.5,0,0.5,1.5,20.4,7.34
2002,2003,2003/06/19,2003/07/08,17.1,,,,1.5,0,1.5,0,0,0,1.5,16.6,9.06
2001,2002,2002/06/18,2002/07/05,,,,,1,0,1,0,0,0,1,11.1,8.98
2000,2001,2001/06/19,2001/07/09,,,,,0.63,0,0.63,0,0,0,0.63,7.74,8.14
1999,2000,2000/06/13,2000/06/28,,,,,0.75,0,0.75,0,0,0,0.75,11.4,6.58
1998,1999,1999/06/15,1999/07/06,,1999/08/04,,,0.34,0,0.34,0,0.1,0.1,0.44,12.7,3.47
1997,1998,1998/06/16,,,1998/08/07,,,0,0,0,0,0.7,0.7,0.7,15,4.67
1996,1997,1997/06/24,1997/07/11,,1997/08/20,,,0.5,0,0.5,0,0.5,0.5,1,19.7,5.09
1995,1996,1996/06/24,1996/07/12,,1996/08/20,,,0.7,0,0.7,0,0.3,0.3,1,22.4,4.45
1994,1995,1995/06/22,1995/07/06,,1995/10/18,,,0.4,0,0.4,0,0.6,0.6,1,31,3.22
1993,1994,1994/05/09,,,1994/11/03,,,0,0,0,0.7,0,0.7,0.7,31.3,2.23
1992,1993,1993/06/14,,,1993/12/13,,,0,0,0,1,0,1,1,30.5,3.27
1991,1992,1992/05/29,1992/06/13,,1992/08/08,,,0.3,0,0.3,0.7,0,0.7,1,43.9,2.28
1990,1991,1991/05/20,,,1991/08/14,,,0,0,0,1,0,1,1,45.4,2.2
1989,1990,1990/05/07,,,1990/08/23,,,0,0,0,2,0,2,2,,
1988,1989,,,,,,,3,0,3,0,0,0,3,,
1987,1988,,,,,,,1,0,1,7.3,0.15,7.45,8.45,,
1986,1987,,,,,,,1,0,1,0,0,0,1,,
1984,1985,,,,,,,0,0,0,3,0.3,3.3,3.3,,
