盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,,,,,,1.2,0,1.2,0,0,0,1.2,31.1,3.86
2016,2017,2017/06/27,2017/08/30,26.5,,,2017/09/27,0.9,0,0.9,0,0,0,0.9,27.7,3.24
2015,2016,2016/06/21,2016/08/31,29.1,,,2016/09/30,1.1,0,1.1,0,0,0,1.1,27.5,4
2014,2015,2015/06/24,2015/09/01,32.75,,,2015/09/25,2.2,0,2.2,0,0,0,2.2,35.3,6.23
2013,2014,2014/06/16,2014/08/28,41.15,2014/08/28,41.15,2014/09/25,1.8,0,1.8,0.2,0,0.2,2,39.3,5.09
2012,2013,2013/06/21,2013/08/29,35.4,2013/08/29,35.4,,1.7,0,1.7,0.2,0,0.2,1.9,37.4,5.08
2011,2012,2012/06/20,2012/08/21,35.65,2012/08/21,35.65,,2.3,0,2.3,0.3,0,0.3,2.6,36.3,7.16
2010,2011,2011/06/22,2011/08/24,37.4,2011/08/24,37.4,,1.9,0,1.9,0.2,0,0.2,2.1,35.7,5.88
2009,2010,2010/06/08,2010/08/24,30.4,2010/08/24,30.4,,1.8,0,1.8,0.3,0,0.3,2.1,30.7,6.84
2008,2009,2009/06/09,2009/08/24,33.05,2009/08/24,33.05,,1.8,0,1.8,0.3,0,0.3,2.1,33.4,6.28
2007,2008,2008/06/17,2008/08/19,34.8,2008/08/19,34.8,,2.4,0,2.4,0.6,0,0.6,3,41.5,7.23
2006,2007,2007/06/07,2007/08/09,38.9,2007/08/09,38.9,,1.5,0,1.5,0.8,0,0.8,2.3,40.7,5.65
2005,2006,2006/06/07,2006/08/09,20.85,2006/08/09,20.85,,1.2,0,1.2,0.8,0,0.8,2,24.3,8.22
2004,2005,2005/06/09,2005/08/05,18.6,2005/08/05,18.6,,1.2,0,1.2,0.8,0,0.8,2,19.9,10.06
2003,2004,2004/06/02,2004/08/05,15.8,2004/08/05,15.8,,0.65,0,0.65,0.65,0,0.65,1.3,20.5,6.35
2002,2003,2003/06/06,2003/08/19,14.25,,,,0.5,0,0.5,0,0,0,0.5,14.7,3.41
2001,2002,2002/06/07,2002/07/08,14.6,,,,0.2,0,0.2,0,0,0,0.2,11.6,1.72
2000,2001,2001/05/16,2001/07/31,9.05,2001/07/31,9.05,,0.25,0,0.25,0.05,0.2,0.25,0.5,12.2,4.09
1999,2000,2000/05/12,2000/08/03,19.17,2000/08/03,19.17,,0.6,0,0.6,0.9,0,0.9,1.5,22.3,6.73
1998,1999,1999/05/14,1999/08/06,21.7,1999/08/06,21.7,,0.3,0,0.3,1,0.2,1.2,1.5,25.9,5.8
1997,1998,1998/05/13,1998/06/18,29.7,1998/06/18,29.7,,1,0,1,1,0,1,2,32.1,6.24
1996,1997,1997/05/14,1997/06/10,42.3,1997/06/10,42.3,,0.8,0,0.8,0.8,0,0.8,1.6,44.7,3.58
1995,1996,1996/05/17,1996/06/15,51.2,1996/06/15,49.07,,1.3,0,1.3,0.7,0,0.7,2,48.5,4.13
1994,1995,1995/04/28,1995/05/13,49.5,1995/07/14,48.6,,1.5,0,1.5,1,0,1,2.5,48.9,5.11
1993,1994,1994/05/06,1994/05/21,56.5,1994/07/23,52.31,,2.5,0,2.5,0.8,0,0.8,3.3,55.1,5.99
1992,1993,1993/05/07,1993/05/22,55.5,1993/07/22,46.82,,2,0,2,1,0,1,3,54,5.55
1991,1992,1992/05/07,1992/05/22,67.5,1992/07/14,59,,2,0,2,1,0,1,3,63.1,4.76
1990,1991,1991/04/12,1991/04/27,71,1991/07/27,64,,2,0,2,1,0,1,3,68.2,4.4
1989,1990,1990/04/12,1990/03/10,159,1990/06/23,85,,2,0,2,1.95,0.05,2,4,,
1988,1989,,,,,,,1.5,0,1.5,1.86,0.14,2,3.5,,
1987,1988,,,,,,,1.1,0,1.1,1.89,0.31,2.2,3.3,,
1986,1987,,,,,,,1,0,1,0.85,0.35,1.2,2.2,,
1985,1986,,,,,,,1,0,1,0.65,0.35,1,2,,
1984,1985,,,,,,,1,0,1,1,0.8,1.8,2.8,,
1983,1984,,,,,,,1.3,0,1.3,1.3,1,2.3,3.6,,
