盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/19,2018/07/11,19.5,,,2018/08/01(即將發放),3,0,3,0,0,0,3,22.7,13.19
2016,2017,2017/06/19,2017/07/12,25.05,,,2017/08/08,3.3,0,3.3,0,0,0,3.3,25.6,12.87
2015,2016,2016/06/20,2016/07/13,17.3,,,2016/07/29,0.4,0.3,0.7,0,0,0,0.7,17.7,3.95
2014,2015,2015/06/16,2015/07/16,16.35,,,2015/08/14,0.53,0,0.53,0,0,0,0.53,16.7,3.18
2013,2014,2014/06/24,2014/07/23,14.95,,,2014/08/15,0,0.3,0.3,0,0,0,0.3,15.6,1.92
2012,2013,2013/06/24,,,,,,0,0,0,0,0,0,0,14.5,0
2011,2012,2012/06/21,,,,,,0,0,0,0,0,0,0,10.3,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,10.3,0
2009,2010,2010/06/17,,,,,,0,0,0,0,0,0,0,9.76,0
2008,2009,2009/06/19,,,,,,0,0,0,0,0,0,0,5.11,0
2007,2008,2008/06/27,,,,,,0,0,0,0,0,0,0,5.62,0
2006,2007,2007/06/15,,,,,,0,0,0,0,0,0,0,7.39,0
2005,2006,2006/06/15,2006/08/10,4.05,,,,0.15,0,0.15,0,0,0,0.15,4.85,3.09
2004,2005,2005/06/16,2005/07/14,6.55,,,,0.5,0,0.5,0,0,0,0.5,6.24,8.01
2003,2004,2004/06/18,,,,,,0,0,0,0,0,0,0,7.08,0
2002,2003,2003/06/24,,,,,,0,0,0,0,0,0,0,4.34,0
2001,2002,2002/06/17,,,,,,0,0,0,0,0,0,0,4.77,0
2000,2001,2001/05/22,,,,,,0.35,0,0.35,0,0.25,0.25,0.6,5.81,10.4
1999,2000,,,,,,,0,0,0,1,0.5,1.5,1.5,11.3,13.27
1998,1999,1999/05/27,,,,,,0,0,0,0.77,0.73,1.5,1.5,15.4,9.75
1997,1998,1998/05/22,,,1998/07/22,,,0,0,0,1.23,0.27,1.5,1.5,24.4,6.15
1996,1997,1997/05/22,,,1997/07/10,,,0,0,0,1.25,0.25,1.5,1.5,30.6,4.9
1995,1996,1996/06/07,,,1996/08/10,,,0,0,0,0.7,0,0.7,0.7,28.6,2.44
1994,1995,1995/06/09,,,1995/07/25,,,0,0,0,0.5,0,0.5,0.5,,
1993,1994,,,,,,,0,0,0,0.5,0,0.5,0.5,,
1992,1993,,,,,,,0,0,0,1.33,1.17,2.5,2.5,,
