盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/28,2018/07/30(即將除息),,,,2018/08/17(即將發放),0.6,0,0.6,0,0,0,0.6,14.1,4.26
2016,2017,2017/06/28,2017/07/27,13.6,,,2017/08/18,0.65,0,0.65,0,0,0,0.65,13.7,4.74
2015,2016,2016/06/24,,,,,,0,0,0,0,0,0,0,11.7,0
2014,2015,2015/06/26,2015/07/20,14.5,,,2015/08/07,0.38,0,0.38,0,0,0,0.38,14.1,2.7
2013,2014,2014/06/27,2014/07/30,17.6,,,2014/08/20,1.1,0,1.1,0,0,0,1.1,17.6,6.24
2012,2013,2013/06/28,2013/07/29,19.95,,,,1.5,0,1.5,0,0,0,1.5,18.9,7.95
2011,2012,2012/06/28,2012/07/31,12.65,,,,0.2,0,0.2,0,0,0,0.2,13.6,1.47
2010,2011,2011/06/24,2011/07/22,18.6,,,,2,0,2,0,0,0,2,17,11.74
2009,2010,2010/06/25,2010/07/23,13.55,,,,0.64,0,0.64,0,0,0,0.64,14,4.57
2008,2009,2009/06/10,,,,,,0,0,0,0,0,0,0,9.91,0
2007,2008,2008/06/13,2008/07/14,13.85,2008/07/24,13.1,,0.35,0,0.35,0.65,0,0.65,1,12.4,8.08
2006,2007,2007/06/15,2007/07/09,19,2007/08/02,16.45,,0.95,0,0.95,1,0,1,1.95,17,11.46
2005,2006,2006/06/09,2006/07/06,11.65,,,,0.2,0,0.2,0,0,0,0.2,12.3,1.63
2004,2005,2005/05/26,2005/06/27,17.1,2005/07/19,15.25,,0.75,0,0.75,1,0,1,1.75,16,10.9
2003,2004,2004/05/27,2004/06/21,17.9,2004/07/27,14.3,,0.5,0,0.5,1.2,0,1.2,1.7,20.8,8.17
2002,2003,2003/05/30,2003/06/19,9.6,2003/07/23,9.3,,0.6,0,0.6,0.55,0,0.55,1.15,10.4,11.08
2001,2002,2002/05/30,,,,,,0,0,0,0,0,0,0,7.78,0
2000,2001,2001/05/25,,,2001/07/31,8.5,,0,0,0,0.6,0,0.6,0.6,9.05,6.63
1999,2000,2000/05/10,,,,,,0,0,0,0.67,0,0.67,0.67,8.46,7.92
1998,1999,,,,,,,0,0,0,0.65,0.05,0.7,0.7,,
1997,1998,,,,,,,0,0,0,1.15,0.05,1.2,1.2,,
1996,1997,,,,,,,0,0,0,1,0.1,1.1,1.1,,
