盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,,2018/06/15,7.02,,,,0.28,0,0.28,0,0,0,0.28,7.54,3.73
2016,2017,,2017/12/18,7.2,,,,0.28,0,0.28,0,0,0,0.28,7.57,3.71
2016,2017,,2017/09/27,7.41,,,,0.23,0,0.23,0,0,0,0.23,7.57,2.98
2016,2017,,2017/05/31,8.31,,,,0.23,0,0.23,0,0,0,0.23,7.57,2.98
2015,2016,,2016/06/07,7.13,,,,0.15,0,0.15,0,0,0,0.15,7.12,2.11
2014,2015,,2015/06/04,9.08,,,,0.3,0,0.59,0,0,0,0.59,8.66,6.8
2013,2014,,2014/06/19,9.46,,,,0.48,0,0.48,0,0,0,0.48,9.44,5.09
2012,2013,,2013/06/05,9.74,,,,0.47,0,0.47,0,0,0,0.47,9.84,4.78
2011,2012,,2012/06/01,13.2,,,,1,0,1,0,0,0,1,12.7,7.91
2010,2011,2011/05/20,2011/05/13,27.05,,,,1.14,0,1.14,0,0,0,1.14,21.3,5.36
2009,2010,2010/03/31,2010/03/24,14.95,,,,0.54,0,0.54,0,0,0,0.54,23.7,2.3
