盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/21,2018/07/13,41.4,,,2018/08/14(即將發放),3.6,0,3.6,0,0,0,3.6,38.1,9.46
2016,2017,2017/06/19,,,,,,0,0,0,0,0,0,0,24.9,0
2015,2016,2016/06/02,,,,,,0,0,0,0,0,0,0,25.2,0
2014,2015,2015/06/24,2015/08/18,36.5,,,2015/09/23,0.5,0,0.5,0,0,0,0.5,36.4,1.37
2013,2014,2014/06/23,,,,,,0,0,0,0,0,0,0,52.5,0
2012,2013,2013/06/14,,,,,,0,0,0,0,0,0,0,43.6,0
2011,2012,2012/06/14,,,,,,0,0,0,0,0,0,0,2.1,0
2010,2011,2011/06/09,,,,,,0,0,0,0,0,0,0,3.07,0
2009,2010,2010/06/09,,,,,,0,0,0,0,0,0,0,3.09,0
2008,2009,2009/06/26,,,,,,0,0,0,0,0,0,0,1.74,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,9.93,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,26.1,0
2005,2006,,,,,,,0,0,0,0,0,0,0,7.81,0
2004,2005,,,,,,,0,0,0,0,0,0,0,4.32,0
2003,2004,,,,,,,0,0,0,0,0,0,0,9.08,0
2002,2003,2003/06/03,,,,,,0,0,0,0,0,0,0,8.75,0
2001,2002,2002/06/26,,,,,,0,0,0,0,0,0,0,6.08,0
2000,2001,,,,,,,0,0,0,0,0,0,0,5.75,0
1999,2000,,,,,,,0,0,0,0,0,0,0,17.8,0
1998,1999,,,,,,,0,0,0,0,0,0,0,19.8,0
1997,1998,1998/05/20,,,1998/06/19,,,0,0,0,1.5,3,4.5,4.5,54.7,8.23
1996,1997,1997/04/26,,,,,,0,0,0,3.85,1.15,5,5,158.4,3.16
1995,1996,1996/04/15,,,1996/08/06,51,,0,0,0,3,0,3,3,56.8,5.28
1994,1995,,,,,,,0,0,0,3.75,0,3.75,3.75,,
1993,1994,,,,,,,0,0,0,5,0,5,5,,
1992,1993,,,,,,,1,0,1,6,0,6,7,,
