盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/30(即將除息),,,,2018/08/24(即將發放),0.5,0,0.5,0,0,0,0.5,17.9,2.78
2016,2017,2017/06/21,2017/08/08,19,,,2017/09/01,0.3,0,0.3,0,0,0,0.3,16.5,1.81
2015,2016,2016/06/21,2016/07/28,13.75,,,2016/08/19,0.18,0.13,0.3,0,0,0,0.3,13.7,2.2
2014,2015,2015/06/17,2015/07/28,15,,,2015/08/20,0.29,0.21,0.5,0,0,0,0.5,16.9,2.99
2013,2014,2014/06/19,2014/07/24,27.85,,,2014/08/21,0.6,0,0.6,0,0,0,0.6,24.7,2.44
2012,2013,2013/06/20,2013/07/25,28.8,,,,1.1,0,1.1,0,0,0,1.1,27,4.08
2011,2012,2012/06/21,2012/08/02,32.5,,,,1.5,0,1.5,0,0,0,1.5,33.8,4.44
2010,2011,2011/06/22,2011/08/02,48.6,,,,2.6,0,2.6,0,0,0,2.6,46.1,5.64
2009,2010,2010/06/18,2010/08/03,55.1,,,,1.4,0,1.4,0,0,0,1.4,48.1,2.91
2008,2009,2009/06/10,2009/07/30,34.6,,,,0.7,0,0.7,0,0,0,0.7,29,2.41
2007,2008,2008/06/13,2008/08/12,33.25,2008/08/12,33.25,,2.2,0,2.2,0.1,0,0.1,2.3,33.5,6.87
2006,2007,2007/06/15,2007/07/31,44.5,2007/07/31,44.5,,1.6,0,1.6,0.2,0,0.2,1.8,51.1,3.52
2005,2006,2006/06/14,2006/08/02,37.8,2006/08/02,37.8,,1.2,0,1.2,0.3,0,0.3,1.5,44,3.41
2004,2005,2005/06/13,2005/08/02,25.1,2005/08/02,25.1,,0.58,0,0.58,0.58,0,0.58,1.17,25.8,4.52
2003,2004,2004/06/01,2004/07/28,18,2004/07/28,18,,0.3,0,0.3,0.5,0,0.5,0.81,22.4,3.6
2002,2003,2003/06/18,2003/08/12,17.8,2003/08/12,17.8,,0.26,0,0.26,0.46,0,0.46,0.72,20.9,3.43
2001,2002,,,,,,,0.1,0,0.1,0.7,0,0.7,0.8,31.6,2.53
2000,2001,2001/05/30,2001/07/19,,2001/07/19,,,0.2,0,0.2,1.8,0,1.8,2,34.7,5.76
1999,2000,2000/06/16,,,2000/08/03,,,0,0,0,1.1,0.9,2,2,61.6,3.25
1998,1999,1999/05/27,,,1999/07/16,,,0,0,0,1.2,0.8,2,2,35.1,5.7
1997,1998,,,,,,,0,0,0,1.5,0.5,2,2,33.7,5.94
1996,1997,,,,,,,0,0,0,0,0,0,0,,
1995,1996,,,,,,,0,0,0,2,0,2,2,,
1994,1995,,,,,,,0,0,0,0.05,0,0.05,0.05,,
1993,1994,,,,,,,0,0,0,1,0,1,1,,
1992,1993,,,,,,,0,0,0,0,0,0,0,,
