盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/12,2018/07/18(即將除息),,,,2018/08/15(即將發放),0.6,0,0.6,0,0,0,0.6,15.1,3.97
2016,2017,2017/06/20,2017/07/07,12.6,,,2017/08/10,0.6,0,0.6,0,0,0,0.6,13.3,4.52
2015,2016,2016/06/21,2016/07/07,12.4,,,2016/08/10,0.5,0,0.5,0,0,0,0.5,13.2,3.78
2014,2015,2015/06/18,2015/08/11,15.95,2015/08/11,15.95,2015/09/03,0.5,0,0.5,0.5,0,0.5,1,17,5.87
2013,2014,2014/06/13,2014/08/06,20.2,2014/08/06,20.2,2014/09/05,0.5,0,0.5,0.5,0,0.5,1,18.2,5.49
2012,2013,2013/06/14,2013/08/07,17.7,2013/08/07,17.7,,0.4,0,0.4,0.7,0,0.7,1.09,17.7,6.17
2011,2012,2012/06/13,2012/08/10,18.2,2012/08/10,18.2,,0.43,0,0.43,0.87,0,0.87,1.3,19.2,6.78
2010,2011,2011/06/17,2011/07/05,24.25,2011/08/02,22.4,,0.45,0,0.45,1.03,0,1.03,1.47,23.2,6.35
2009,2010,2010/06/17,2010/08/09,29.4,2010/09/03,28.3,,0.29,0,0.29,0.51,0,0.51,0.8,25.9,3.09
2008,2009,2009/06/19,2009/07/16,14.3,2009/08/31,14.5,,0.2,0,0.2,0.6,0,0.6,0.8,15.5,5.15
2007,2008,2008/06/19,2008/08/07,17.55,2008/08/07,17.55,,0.23,0,0.23,0.27,0,0.27,0.5,17.5,2.86
2006,2007,2007/06/21,2007/08/09,17.45,2007/08/09,17.45,,0.22,0,0.22,0.28,0,0.28,0.5,13.7,3.64
2005,2006,2006/06/16,2006/07/13,9.59,2006/09/07,9.01,,0.2,0,0.2,0.6,0,0.6,0.8,9.7,8.25
2004,2005,2005/06/10,2005/07/28,10.5,2005/07/28,10.5,,0.3,0,0.3,0.82,0,0.82,1.12,10.9,10.3
2003,2004,2004/06/11,2004/07/28,11.6,2004/09/07,11.25,,0.3,0,0.3,0.73,0,0.73,1.03,11.8,8.73
2002,2003,2003/06/11,2003/07/15,9.25,2003/10/01,9.25,,0.2,0,0.2,0.6,0,0.6,0.8,9.29,8.61
2001,2002,2002/06/12,,,,,,0.2,0,0.2,0.64,0,0.64,0.84,9.31,9
2000,2001,2001/06/12,,,2001/08/17,,,0,0,0,0.72,1,1.72,1.72,8.97,19.18
1999,2000,2000/06/15,,,2000/09/07,,,0,0,0,0.72,0,0.72,0.72,13.6,5.31
1998,1999,,,,,,,0,0,0,0.7,0,0.7,0.7,15.4,4.54
1997,1998,1998/05/02,,,1998/08/31,18.37,,0,0,0,0.5,0.5,1,1,,
1996,1997,,,,,,,1,0,1,0,0,0,1,,
1995,1996,,,,,,,0.6,0,0.6,0,0,0,0.6,,
1994,1995,,,,,,,0,0,0,0,0,0,0,,
1993,1994,,,,,,,0,0,0,0.85,0.9,1.75,1.75,,
1989,1990,,,,,,,0,0,0,1,0,1,1,,
1988,1989,,,,,,,0,0,0,1.14,0,1.14,1.14,,
1987,1988,,,,,,,0,0,0,1.68,0,1.68,1.68,,
1986,1987,,,,,,,0,0,0,1.2,3.8,5,5,,
1985,1986,,,,,,,0,0,0,1.34,0,1.34,1.34,,
1979,1980,,,,,,,0,0,0,1.53,0,1.53,1.53,,
1978,1979,,,,,,,0,0,0,3,0,3,3,,
1976,1977,,,,,,,0,0,0,2.5,0,2.5,2.5,,
1974,1975,,,,,,,0,0,0,7.5,0,7.5,7.5,,
1972,1973,,,,,,,0,0,0,8.18,0,8.18,8.18,,
