盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/20,2018/07/23(即將除息),,,,2018/08/24(即將發放),0.2,0,0.2,0,0,0,0.2,22.3,0.9
2016,2017,2017/06/20,2017/07/11,21.95,,,2017/08/14,0.1,0,0.1,0,0,0,0.1,22.6,0.44
2015,2016,2016/06/21,2016/09/01,25.45,2016/09/01,25.45,2016/10/07,0.2,0,0.2,0.4,0,0.4,0.6,26.9,2.23
2014,2015,2015/06/18,2015/07/30,27.3,,,2015/09/02,0.8,0,0.8,0,0,0,0.8,32.3,2.48
2013,2014,2014/06/12,2014/07/03,54.1,2014/08/28,42.5,,0.8,0,0.8,0.8,0,0.8,1.6,48.1,3.33
2012,2013,2013/06/20,2013/07/09,34.15,,,,0.6,0,0.6,0,0,0,0.6,42.1,1.42
2011,2012,2012/06/06,2012/07/19,24.65,,,,0.35,0,0.35,0,0,0,0.35,26.6,1.31
2010,2011,2011/06/10,2011/07/15,27.05,,,,0.65,0,0.65,0,0,0,0.65,29.2,2.22
2009,2010,2010/05/26,2010/07/27,35.2,2010/07/27,35.2,,0.55,0,0.55,0.35,0,0.35,0.9,33.9,2.64
2008,2009,2009/06/19,2009/07/28,29.6,,,,0.33,0,0.33,0,0,0,0.33,27.3,1.21
2007,2008,2008/06/13,2008/07/24,21.75,,,,0.64,0,0.64,0,0,0,0.64,25,2.57
2006,2007,2007/05/30,2007/07/19,35.1,,,,0.5,0,0.5,0,0,0,0.5,26.1,1.91
2005,2006,2006/05/24,2006/06/29,16.7,2006/08/03,15.85,,0.5,0,0.5,0.8,0,0.8,1.3,18.3,7.11
2004,2005,2005/05/24,2005/06/16,21.2,2005/07/13,20.7,,0.45,0,0.45,0.7,0,0.7,1.15,20.9,5.5
2003,2004,2004/05/14,2004/06/17,15.4,2004/06/17,15.4,,0.3,0,0.3,0.6,0,0.6,0.9,17.1,5.28
2002,2003,2003/05/21,2003/07/10,15.9,2003/07/10,15.9,,0.3,0,0.3,0.5,0,0.5,0.8,17.2,4.66
2001,2002,2002/04/22,2002/05/21,,2002/05/21,,,0.2,0,0.2,0.55,0.05,0.6,0.8,18.5,4.32
2000,2001,2001/05/23,,,,,,0,0,0,0.6,0,0.6,0.6,18.6,3.22
1999,2000,2000/05/16,,,,,,0,0,0,1.1,0,1.1,1.1,19.2,5.74
1998,1999,1999/06/07,,,,,,0,0,0,0.6,0.9,1.5,1.5,,
1997,1998,1998/05/27,,,,,,0.5,0,0.5,1,0,1,1.5,,
