盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/16,24.8,,,2018/08/10(即將發放),1.8,0,1.8,0,0,0,1.8,26.5,6.78
2016,2017,2017/06/15,2017/07/04,24.4,,,2017/07/28,1.8,0,1.8,0,0,0,1.8,25.9,6.96
2015,2016,2016/06/15,2016/07/19,23.2,2016/07/19,23.2,2016/08/31,1,0,1,0.5,0.5,1,2,23.5,8.52
2014,2015,2015/06/17,2015/07/14,20.25,,,2015/08/14,2,0,2,0,0,0,2,21.5,9.31
2013,2014,2014/06/18,2014/07/04,27.85,,,,1.5,0,1.5,0,0,0,1.5,26.3,5.7
2012,2013,2013/06/18,2013/07/18,16.2,,,,0.7,0,0.7,0,0,0,0.7,18.1,3.86
2011,2012,2012/06/18,2012/07/18,14.9,,,,1.2,0,1.2,0,0,0,1.2,16.8,7.16
2010,2011,2011/06/22,2011/07/26,20.45,,,,1.21,0,1.21,0,0,0,1.21,21.2,5.71
2009,2010,2010/06/17,2010/07/16,21.3,,,,0.5,0,0.5,0,0,0,0.5,23.8,2.11
2008,2009,2009/06/19,2009/09/10,26.65,2009/09/10,26.65,,0.2,0,0.2,0,0.8,0.8,1,22,4.54
2007,2008,2008/06/13,2008/09/02,19.85,2008/09/02,19.85,,1.52,0,1.52,0.81,0,0.81,2.33,24.2,9.62
2006,2007,2007/06/15,2007/08/08,46.1,2007/08/08,46.1,,2.99,0,2.99,1.99,0,1.99,4.98,46.6,10.68
2005,2006,2006/06/14,,,2006/08/16,26.45,,0,0,0,1.52,0.68,2.2,2.2,29.4,7.48
2004,2005,2005/06/16,2005/07/13,22.25,,,,3.2,0,3.2,0,0,0,3.2,23.8,13.45
2003,2004,2004/06/21,2004/07/20,31.1,,,,1,0,1,0,0,0,1,35.3,2.84
2002,2003,2003/05/07,,,2003/07/08,19.1,,0,0,0,0.8,0.2,1,1,20.7,4.82
2001,2002,2002/06/07,,,,,,0,0,0,0,0,0,0,12,0
2000,2001,2001/04/25,,,,,,0.8,0,0.8,0,0.7,0.7,1.5,9.99,15.02
1999,2000,2000/04/12,,,,,,0.5,0,0.5,0.6,0.9,1.5,2,20.3,9.85
1998,1999,1999/03/26,,,1999/05/10,,,0,0,0,0.8,1.2,2,2,23.8,8.39
1997,1998,1998/05/28,,,1998/07/13,,,0,0,0,9.61,1.65,11.26,11.26,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
1995,1996,,,,,,,0,0,0,3.35,0,3.35,3.35,,
1988,1989,,,,,,,0,0,0,0,0,0,0,,
1987,1988,,,,,,,0,0,0,0.58,0,0.58,0.58,,
